row_label_raw,row_label_full,col_0,2018Triệu VND,2017Triệu VND,numeric__2018Triệu VND,numeric__2017Triệu VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
"Lãi từ thanh lý tài sản cố định, bất động sản đầu tư và các tài sản khác","Thu nhập khác > Lãi từ thanh lý tài sản cố định, bất động sản đầu tư và các tài sản khác","Lãi từ thanh lý tài sản cố định, bất động sản đầu tư và các tài sản khác",71.855,20.852,71855.0,20852.0
Tiền thu các khoản nợ đã được xử lý bằng dự phòng rủi ro,Thu nhập khác > Tiền thu các khoản nợ đã được xử lý bằng dự phòng rủi ro,Tiền thu các khoản nợ đã được xử lý bằng dự phòng rủi ro,11.121,5.309,11121.0,5309.0
Thu từ các khoản nợ đã bán cho VAMC,Thu nhập khác > Thu từ các khoản nợ đã bán cho VAMC,Thu từ các khoản nợ đã bán cho VAMC,11.915,18.256,11915.0,18256.0
Thu tiền phạt do vi phạm hợp đồng,Thu nhập khác > Thu tiền phạt do vi phạm hợp đồng,Thu tiền phạt do vi phạm hợp đồng,-,2.206,,2206.0
Thu nhập khác,Thu nhập khác > Thu nhập khác,Thu nhập khác,10.133,6.629,10133.0,6629.0
,,,105.024,53.252,105024.0,53252.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Chi phí cho hoạt động công tác xã hội,Chi phí khác > Chi phí cho hoạt động công tác xã hội,Chi phí cho hoạt động công tác xã hội,(5.685),(12.901),-5685.0,-12901.0
Chi phí khác,Chi phí khác > Chi phí khác,Chi phí khác,(3.147),(2.876),-3147.0,-2876.0
,,,(8.832),(15.777),-8832.0,-15777.0
Lãi thuần từ hoạt động khác,Chi phí khác > Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,96.192,37.475,96192.0,37475.0
