row_label_raw,row_label_full,col_0,31/12/2018 > Tỷ lệ sở hữu và quyền biểu quyết %,31/12/2018 > Giá gốc Triệu VND,31/12/2018 > Dự phòng Triệu VND,31/12/2018 > Giá trị hợp lý Triệu VND,31/12/2017 > Tỷ lệ sở hữu và quyền biểu quyết %,31/12/2017 > Giá gốc Triệu VND,31/12/2017 > Dự phòng Triệu VND,31/12/2017 > Giá trị hợp lý Triệu VND,numeric__31/12/2018 > Tỷ lệ sở hữu và quyền biểu quyết %,numeric__31/12/2018 > Giá gốc Triệu VND,numeric__31/12/2018 > Dự phòng Triệu VND,numeric__31/12/2018 > Giá trị hợp lý Triệu VND,numeric__31/12/2017 > Tỷ lệ sở hữu và quyền biểu quyết %,numeric__31/12/2017 > Giá gốc Triệu VND,numeric__31/12/2017 > Dự phòng Triệu VND,numeric__31/12/2017 > Giá trị hợp lý Triệu VND
Đầu tư vào các doanh nghiệp khácCTCP Đầu tư Xây dựng Hồng Phát CTCP Sài Gòn - Rạch Giá,Đầu tư vào các doanh nghiệp khácCTCP Đầu tư Xây dựng Hồng Phát CTCP Sài Gòn - Rạch Giá,Đầu tư vào các doanh nghiệp khácCTCP Đầu tư Xây dựng Hồng Phát CTCP Sài Gòn - Rạch Giá,"2,50%",5.250,-,(*),"2,92%",5.250,-,(*),0.025,5250.0,,,0.0292,5250.0,,
Đầu tư vào các doanh nghiệp khácCTCP Đầu tư Xây dựng Hồng Phát CTCP Sài Gòn - Rạch Giá,Đầu tư vào các doanh nghiệp khácCTCP Đầu tư Xây dựng Hồng Phát CTCP Sài Gòn - Rạch Giá,Đầu tư vào các doanh nghiệp khácCTCP Đầu tư Xây dựng Hồng Phát CTCP Sài Gòn - Rạch Giá,"6,96%",9.271,-,(*),"6,96%",9.271,-,(*),0.0696,9271.0,,,0.0696,9271.0,,
Đầu tư vào các doanh nghiệp khácCTCP Đầu tư Xây dựng Hồng Phát CTCP Sài Gòn - Rạch Giá,Đầu tư vào các doanh nghiệp khácCTCP Đầu tư Xây dựng Hồng Phát CTCP Sài Gòn - Rạch Giá,Đầu tư vào các doanh nghiệp khácCTCP Đầu tư Xây dựng Hồng Phát CTCP Sài Gòn - Rạch Giá,,14.521,-,,,14.521,-,,,14521.0,,,,14521.0,,
