row_label_raw,row_label_full,col_0,2018Triệu VND,2017Triệu VND,numeric__2018Triệu VND,numeric__2017Triệu VND
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,,
Dịch vụ thanh toán,Thu nhập từ hoạt động dịch vụ > Dịch vụ thanh toán,Dịch vụ thanh toán,22.011,16.028,22011.0,16028.0
Dịch vụ cho thuê kho và văn phòng,Thu nhập từ hoạt động dịch vụ > Dịch vụ cho thuê kho và văn phòng,Dịch vụ cho thuê kho và văn phòng,30.902,27.288,30902.0,27288.0
Dịch vụ thẩm định tài sản,Thu nhập từ hoạt động dịch vụ > Dịch vụ thẩm định tài sản,Dịch vụ thẩm định tài sản,19.717,15.624,19717.0,15624.0
"Dịch vụ ngân quỹ, ủy thác và đại lý","Thu nhập từ hoạt động dịch vụ > Dịch vụ ngân quỹ, ủy thác và đại lý","Dịch vụ ngân quỹ, ủy thác và đại lý",1.100,1.016,1100.0,1016.0
Dịch vụ khác,Thu nhập từ hoạt động dịch vụ > Dịch vụ khác,Dịch vụ khác,139,101,139.0,101.0
,,,73.869,60.057,73869.0,60057.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,,
Dịch vụ thanh toán và ngân quỹ,Chi phí hoạt động dịch vụ > Dịch vụ thanh toán và ngân quỹ,Dịch vụ thanh toán và ngân quỹ,(9.285),(7.541),-9285.0,-7541.0
Dịch vụ khác,Chi phí hoạt động dịch vụ > Dịch vụ khác,Dịch vụ khác,(8.625),(4.414),-8625.0,-4414.0
,,,(17.910),(11.955),-17910.0,-11955.0
Lãi thuần từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ > Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,55.959,48.102,55959.0,48102.0
