row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2018,Có tài sảnbảo đảmTriệu VND,Không có tàisản bảo đảmTriệu VND,TổngTriệu VND,numeric__Có tài sảnbảo đảmTriệu VND,numeric__Không có tàisản bảo đảmTriệu VND,numeric__TổngTriệu VND
Các khoản cho vay và phải thu,Các khoản cho vay và phải thu,Các khoản cho vay và phải thu,,,,,,
Các tài sản tài chính khác – gộp,Các khoản cho vay và phải thu > Các tài sản tài chính khác – gộp,Các tài sản tài chính khác – gộp,-,4.125,4.125,,4125.0,4125.0
Các khoản đầu tư giữ đến ngày đáo hạn,Các khoản đầu tư giữ đến ngày đáo hạn,Các khoản đầu tư giữ đến ngày đáo hạn,,,,,,
Chứng khoán đầu tư giữ đến ngày đáo hạn – gộp,Các khoản đầu tư giữ đến ngày đáo hạn > Chứng khoán đầu tư giữ đến ngày đáo hạn – gộp,Chứng khoán đầu tư giữ đến ngày đáo hạn – gộp,-,152.499,152.499,,152499.0,152499.0
,,,-,156.624,156.624,,156624.0,156624.0
