row_label_raw,row_label_full,Nhóm,Nhóm_1,Định nghĩa,numeric__Nhóm_1,numeric__Định nghĩa
1,1,1,Cam kết đủ tiêu chuẩn,Các cam kết mà Tập đoàn đánh giá là khách hàng có khả năng thực hiện đầy đủ các nghĩa vụ theo cam kết.,,
2,2,2,Cam kết cần chú ý,Các cam kết mà Tập đoàn đánh giá là khách hàng không có khả năng thực hiện nghĩa vụ theo cam kết.,,
3,3,3,Cam kết dưới tiêu chuẩn và các nhóm có rủi ro cao hơn,"Các cam kết thuộc một trong các trường hợp sau:Các cam kết vi phạm quy định tại các khoản 1, 3, 4, 5, 6 Điều 126 Luật các tổ chức tín dụng; hoặc:Các cam kết vi phạm quy định tại các khoản 1, 2, 3, 4 Điều 127 Luật các tổ chức tín dụng; hoặc:Các cam kết vi phạm quy định tại các khoản 1, 2, 5 Điều 128 Luật các tổ chức tín dụng.",,
