row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2018,Quá hạn từ 10 đến 90 ngàyTriệu VND,Quá hạn từ 91 đến 180 ngàyTriệu VND,Quá hạn từ 181 đến 360 ngàyTriệu VND,Quá hạn trên 360 ngàyTriệu VND,TổngTriệu VND,numeric__Quá hạn từ 10 đến 90 ngàyTriệu VND,numeric__Quá hạn từ 91 đến 180 ngàyTriệu VND,numeric__Quá hạn từ 181 đến 360 ngàyTriệu VND,numeric__Quá hạn trên 360 ngàyTriệu VND,numeric__TổngTriệu VND
Các khoản cho vay và phải thuCho vay khách hàng – gộp,Các khoản cho vay và phải thuCho vay khách hàng – gộp,Các khoản cho vay và phải thuCho vay khách hàng – gộp,97.721,34.827,34.721,124.457,291.726,97721.0,34827.0,34721.0,124457.0,291726.0
Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Quá hạn từ 10 đến 90 ngàyTriệu VND,Quá hạn từ 91 đến 180 ngàyTriệu VND,Quá hạn từ 181 đến 360 ngàyTriệu VND,Quá hạn trên 360 ngàyTriệu VND,TổngTriệu VND,,,,,
Các khoản cho vay và phải thuCho vay khách hàng – gộp,Tại ngày 31 tháng 12 năm 2017 > Các khoản cho vay và phải thuCho vay khách hàng – gộp,Các khoản cho vay và phải thuCho vay khách hàng – gộp,89.820,27.299,18.790,111.012,246.921,89820.0,27299.0,18790.0,111012.0,246921.0
