row_label_raw,row_label_full,col_0,31/12/2018Triệu VND,31/12/2017Triệu VND,numeric__31/12/2018Triệu VND,numeric__31/12/2017Triệu VND
Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,855.108,5.832,855108.0,5832.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,,,,
Tiền gửi có kỳ hạn bằng VND (i),Tiền gửi có kỳ hạn > Tiền gửi có kỳ hạn bằng VND (i),Tiền gửi có kỳ hạn bằng VND (i),5.599.566,5.534.498,5599566.0,5534498.0
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn > Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,1.374.920,1.323.075,1374920.0,1323075.0
,,,7.829.594,6.863.405,7829594.0,6863405.0
Vay các tổ chức tín dụng khác,Vay các tổ chức tín dụng khác,Vay các tổ chức tín dụng khác,,,,
Vay các tổ chức tín dụng khác bằng VND,Vay các tổ chức tín dụng khác > Vay các tổ chức tín dụng khác bằng VND,Vay các tổ chức tín dụng khác bằng VND,161.898,163.593,161898.0,163593.0
Vay các tổ chức tín dụng khác bằng ngoại tệ,Vay các tổ chức tín dụng khác > Vay các tổ chức tín dụng khác bằng ngoại tệ,Vay các tổ chức tín dụng khác bằng ngoại tệ,1.010,1.040,1010.0,1040.0
,,,162.908,164.633,162908.0,164633.0
,,,7.992.502,7.028.038,7992502.0,7028038.0
