row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Ngắn hạn,Ngắn hạn,Ngắn hạn,1.018.464.129.581,1.287.501.281.191,1018464129581.0,1287501281191.0
Lãi tiền gửi có kỳ hạn,Lãi tiền gửi có kỳ hạn,Lãi tiền gửi có kỳ hạn,835.606.182.194,1.099.937.726.027,835606182194.0,1099937726027.0
Tài sản khí tượng bàn giao cho,Tài sản khí tượng bàn giao cho,Tài sản khí tượng bàn giao cho,55.749.867.742,55.749.867.742,55749867742.0,55749867742.0
Tổng Công ty Quản lý Bay Việt Nam theo Quyết định số 3976/QĐ-BGTVT,Tổng Công ty Quản lý Bay Việt Nam theo Quyết định số 3976/QĐ-BGTVT,Tổng Công ty Quản lý Bay Việt Nam theo Quyết định số 3976/QĐ-BGTVT,,,,
Phải thu về cổ phần hóa - Quỹ hỗ trợ,Tổng Công ty Quản lý Bay Việt Nam theo Quyết định số 3976/QĐ-BGTVT > Phải thu về cổ phần hóa - Quỹ hỗ trợ,Phải thu về cổ phần hóa - Quỹ hỗ trợ,49.408.780.846,50.305.077.395,49408780846.0,50305077395.0
sắp xếp và phát triển doanh nghiệp,sắp xếp và phát triển doanh nghiệp,sắp xếp và phát triển doanh nghiệp,,,,
Phải thu về cổ phần hóa - Chỉ phí,sắp xếp và phát triển doanh nghiệp > Phải thu về cổ phần hóa - Chỉ phí,Phải thu về cổ phần hóa - Chỉ phí,19.570.715.787,19.570.715.787,19570715787.0,19570715787.0
cổ phần hóa,cổ phần hóa,cổ phần hóa,,,,
Cổ tức lợi nhuận được chia,cổ phần hóa > Cổ tức lợi nhuận được chia,Cổ tức lợi nhuận được chia,11.250.000.000,11.250.000.000,11250000000.0,11250000000.0
Phải thu Công ty Cổ phần Đầu tư TCP,cổ phần hóa > Phải thu Công ty Cổ phần Đầu tư TCP,Phải thu Công ty Cổ phần Đầu tư TCP,8.671.912.247,15.671.912.247,8671912247.0,15671912247.0
giá trị tài sản trên đất và thuê đất,giá trị tài sản trên đất và thuê đất,giá trị tài sản trên đất và thuê đất,,,,
Tạm ứng,giá trị tài sản trên đất và thuê đất > Tạm ứng,Tạm ứng,5.338.891.466,4.775.667.463,5338891466.0,4775667463.0
Thuế GTGT đầu vào chưa kê khai khấu trừ,giá trị tài sản trên đất và thuê đất > Thuế GTGT đầu vào chưa kê khai khấu trừ,Thuế GTGT đầu vào chưa kê khai khấu trừ,5.975.608.558,8.070.802.322,5975608558.0,8070802322.0
Các khoản khác,giá trị tài sản trên đất và thuê đất > Các khoản khác,Các khoản khác,26.892.170.741,22.169.512.208,26892170741.0,22169512208.0
