row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Ngắn hạn,Ngắn hạn,Ngắn hạn,12.367.019.969,21.986.891.734,12367019969.0,21986891734.0
Công cụ dụng cụ,Công cụ dụng cụ,Công cụ dụng cụ,5.033.090.212,12.411.127.818,5033090212.0,12411127818.0
Bảo hiểm,Bảo hiểm,Bảo hiểm,3.612.725.976,5.885.935.721,3612725976.0,5885935721.0
Các khoản khác,Các khoản khác,Các khoản khác,3.721.203.781,3.689.828.195,3721203781.0,3689828195.0
Dài hạn,Dài hạn,Dài hạn,213.257.506.424,302.252.693.861,213257506424.0,302252693861.0
Đền bù giải phóng mặt bằng sân đỗ T2Cảng hàng không quốc tế Nội Bài,Đền bù giải phóng mặt bằng sân đỗ T2Cảng hàng không quốc tế Nội Bài,Đền bù giải phóng mặt bằng sân đỗ T2Cảng hàng không quốc tế Nội Bài,126.412.000.000,184.756.000.000,126412000000.0,184756000000.0
Bán quyền phần mềm máy tính,Bán quyền phần mềm máy tính,Bán quyền phần mềm máy tính,28.136.050.956,44.842.079.641,28136050956.0,44842079641.0
Công cụ dụng cụ,Công cụ dụng cụ,Công cụ dụng cụ,21.910.622.251,35.476.057.936,21910622251.0,35476057936.0
Đền bù giải phóng mặt bằng dự ánmở rộng phía Bắc Cảng hàng khôngquốc tế Đà Nẵng,Đền bù giải phóng mặt bằng dự ánmở rộng phía Bắc Cảng hàng khôngquốc tế Đà Nẵng,Đền bù giải phóng mặt bằng dự ánmở rộng phía Bắc Cảng hàng khôngquốc tế Đà Nẵng,20.718.899.947,19.057.490.278,20718899947.0,19057490278.0
Đền bù giải phóng mặt bằng dự ánmở rộng Cảng hàng không quốc tếĐà Nẵng,Đền bù giải phóng mặt bằng dự ánmở rộng Cảng hàng không quốc tếĐà Nẵng,Đền bù giải phóng mặt bằng dự ánmở rộng Cảng hàng không quốc tếĐà Nẵng,12.258.823.680,12.258.823.680,12258823680.0,12258823680.0
Các khoản khác,Các khoản khác,Các khoản khác,3.821.109.590,5.862.242.326,3821109590.0,5862242326.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,225.624.526.393,324.239.585.595,225624526393.0,324239585595.0
