row_label_raw,row_label_full,Giá trị trái phiếu chuyển đổi ban đầu sau khitrừ đi chi phí phát hành,Năm nay > 5.939.186.943.335,Đơn vị tính: VND > Năm trước(Trình bày lại) > 5.939.186.943.335,numeric__Năm nay > 5.939.186.943.335,numeric__Đơn vị tính: VND > Năm trước(Trình bày lại) > 5.939.186.943.335
Cơ cấu vốn chủ sở hữu,Cơ cấu vốn chủ sở hữu,Cơ cấu vốn chủ sở hữu,-,-,,
Cơ cấu nợ gốc ghi nhận ban đầu,Cơ cấu vốn chủ sở hữu > Cơ cấu nợ gốc ghi nhận ban đầu,Cơ cấu nợ gốc ghi nhận ban đầu,5.939.186.943.335,5.939.186.943.335,5939186943335.0,5939186943335.0
Cộng: Giá trị phân bổ lũy kế chi phí phát hànhSố đầu năm,Cơ cấu vốn chủ sở hữu > Cộng: Giá trị phân bổ lũy kế chi phí phát hànhSố đầu năm,Cộng: Giá trị phân bổ lũy kế chi phí phát hànhSố đầu năm,162.522.147.579,87.116.756.481,162522147579.0,87116756481.0
Số phân bổ tăng trong năm,Cơ cấu vốn chủ sở hữu > Số phân bổ tăng trong năm,Số phân bổ tăng trong năm,132.515.669.668,75.405.391.098,132515669668.0,75405391098.0
Số cuối năm,Cơ cấu vốn chủ sở hữu > Số cuối năm,Số cuối năm,295.037.817.247,162.522.147.579,295037817247.0,162522147579.0
Trừ: Chuyển đổi lũy kế đến cuối năm,Cơ cấu vốn chủ sở hữu > Trừ: Chuyển đổi lũy kế đến cuối năm,Trừ: Chuyển đổi lũy kế đến cuối năm,(4.048.330.000.000),(2.859.120.000.000),-4048330000000.0,-2859120000000.0
Cộng: Lỗ chênh lệch tỷ giá đánh giá lại số đưcuối năm,Cơ cấu vốn chủ sở hữu > Cộng: Lỗ chênh lệch tỷ giá đánh giá lại số đưcuối năm,Cộng: Lỗ chênh lệch tỷ giá đánh giá lại số đưcuối năm,182.189.341.667,89.583.200.000,182189341667.0,89583200000.0
Cộng: Lỗ chênh lệch tỷ giá đã thực hiện đếncuối năm,Cơ cấu vốn chủ sở hữu > Cộng: Lỗ chênh lệch tỷ giá đã thực hiện đếncuối năm,Cộng: Lỗ chênh lệch tỷ giá đã thực hiện đếncuối năm,14.317.658.333,10.111.800.000,14317658333.0,10111800000.0
Cơ cấu nợ gốc tại ngày cuối năm,Cơ cấu vốn chủ sở hữu > Cơ cấu nợ gốc tại ngày cuối năm,Cơ cấu nợ gốc tại ngày cuối năm,2.382.401.760.582,3.342.284.090.914,2382401760582.0,3342284090914.0
