row_label_raw,row_label_full,col_0,Công ty Bê tôngNgoại thương,Công tyThành phố Xanh,Công tyBDS Thăng Long,Công tyBDS Hồ Tây (i),Công ty Giốngvật nuôi Hà Nội,Công ty NgọcViễn Đông,Công ty thờitrang M.Y.M,Công ty CảngNha Trang (ii),Công ty Du lịch Cần Giờ (iii),Tổng cộng,numeric__Công ty Bê tôngNgoại thương,numeric__Công tyThành phố Xanh,numeric__Công tyBDS Thăng Long,numeric__Công tyBDS Hồ Tây (i),numeric__Công ty Giốngvật nuôi Hà Nội,numeric__Công ty NgọcViễn Đông,numeric__Công ty thờitrang M.Y.M,numeric__Công ty CảngNha Trang (ii),numeric__Công ty Du lịch Cần Giờ (iii),numeric__Tổng cộng
Ngày 1 tháng 1 năm 2015,Ngày 1 tháng 1 năm 2015,Ngày 1 tháng 1 năm 2015,13.352.690.188,943.022.019.919,20.659.825.905,-,47.351.350.371,6.108.844.987,-,-,-,1.030.494.731.370,13352690188.0,943022019919.0,20659825905.0,,47351350371.0,6108844987.0,,,,1030494731370.0
Chuyển từ công ty con thành công ty liên kết,Chuyển từ công ty con thành công ty liên kết,Chuyển từ công ty con thành công ty liên kết,-,-,-,53.040.424.665,-,-,11.232.107.806,-,-,64.272.532.471,,,,53040424665.0,,,11232107806.0,,,64272532471.0
Đầu tư tăng thêm trong năm,Đầu tư tăng thêm trong năm,Đầu tư tăng thêm trong năm,6.300.000.000,-,150.000.000.000,-,-,513.232.500.000,78.000.000.000,88.532.600.000,4.798.892.080.000,5.634.957.180.000,6300000000.0,,150000000000.0,,,513232500000.0,78000000000.0,88532600000.0,4798892080000.0,5634957180000.0
Phân chia tải/(lỗ) từ các công ty liên kết,Phân chia tải/(lỗ) từ các công ty liên kết,Phân chia tải/(lỗ) từ các công ty liên kết,4.757.730.314,36.650.307.406,646.595.225,373.611.330,53.509.316,2.986.615.920,(7.632.093.855),1.391.478.544,-,39.227.754.200,4757730314.0,36650307406.0,646595225.0,373611330.0,53509316.0,2986615920.0,-7632093855.0,1391478544.0,,39227754200.0
Thanh lý đầu tư trong ký,Thanh lý đầu tư trong ký,Thanh lý đầu tư trong ký,-,-,-,(53.414.035.995),-,-,-,-,-,(53.414.035.995),,,,-53414035995.0,,,,,,-53414035995.0
Ngày 31 tháng 12 năm 2015,Ngày 31 tháng 12 năm 2015,Ngày 31 tháng 12 năm 2015,24.410.420.502,979.672.327.325,171.306.421.130,-,47.404.859.687,522.327.960.907,81.600.013.951,89.924.078.544,4.798.892.080.000,6.715.538.162.046,24410420502.0,979672327325.0,171306421130.0,,47404859687.0,522327960907.0,81600013951.0,89924078544.0,4798892080000.0,6715538162046.0
"(i) Ngày 19 tháng 6 năm 2015, Đại hội đồng cổ đông của Công ty Cổ phần Bất động sản Hồ Tây (""Công ty BDS Hồ Tây"") đã thống qua quyết định tăng vốn điều lệ của Công ty BDS Hồ Tây từ 75 tỷ VND lên 200 tỷ VND. Với việc Tập đoàn từ chối mua toàn bộ cổ phần được quyền mua thêm và nhường quyền mua cho các cổ đông khác, tỷ lệ lợi ích của Tập đoàn trong Công ty BDS Hồ Tây giảm từ 70% xuống còn 26,25%, theo độ Công ty BDS Hồ Tây đã trở thành công ty liên kết của Tập đoàn. Ngày 30 tháng 12 năm 2015, Công ty đã chuyển nhượng toàn bộ số cổ phần trong công ty BDS Hồ Tây cho một đối tác doanh nghiệp với giá chuyển nhượng là 53 tỷ VND.","(i) Ngày 19 tháng 6 năm 2015, Đại hội đồng cổ đông của Công ty Cổ phần Bất động sản Hồ Tây (""Công ty BDS Hồ Tây"") đã thống qua quyết định tăng vốn điều lệ của Công ty BDS Hồ Tây từ 75 tỷ VND lên 200 tỷ VND. Với việc Tập đoàn từ chối mua toàn bộ cổ phần được quyền mua thêm và nhường quyền mua cho các cổ đông khác, tỷ lệ lợi ích của Tập đoàn trong Công ty BDS Hồ Tây giảm từ 70% xuống còn 26,25%, theo độ Công ty BDS Hồ Tây đã trở thành công ty liên kết của Tập đoàn. Ngày 30 tháng 12 năm 2015, Công ty đã chuyển nhượng toàn bộ số cổ phần trong công ty BDS Hồ Tây cho một đối tác doanh nghiệp với giá chuyển nhượng là 53 tỷ VND.","(i) Ngày 19 tháng 6 năm 2015, Đại hội đồng cổ đông của Công ty Cổ phần Bất động sản Hồ Tây (""Công ty BDS Hồ Tây"") đã thống qua quyết định tăng vốn điều lệ của Công ty BDS Hồ Tây từ 75 tỷ VND lên 200 tỷ VND. Với việc Tập đoàn từ chối mua toàn bộ cổ phần được quyền mua thêm và nhường quyền mua cho các cổ đông khác, tỷ lệ lợi ích của Tập đoàn trong Công ty BDS Hồ Tây giảm từ 70% xuống còn 26,25%, theo độ Công ty BDS Hồ Tây đã trở thành công ty liên kết của Tập đoàn. Ngày 30 tháng 12 năm 2015, Công ty đã chuyển nhượng toàn bộ số cổ phần trong công ty BDS Hồ Tây cho một đối tác doanh nghiệp với giá chuyển nhượng là 53 tỷ VND.","(i) Ngày 19 tháng 6 năm 2015, Đại hội đồng cổ đông của Công ty Cổ phần Bất động sản Hồ Tây (""Công ty BDS Hồ Tây"") đã thống qua quyết định tăng vốn điều lệ của Công ty BDS Hồ Tây từ 75 tỷ VND lên 200 tỷ VND. Với việc Tập đoàn từ chối mua toàn bộ cổ phần được quyền mua thêm và nhường quyền mua cho các cổ đông khác, tỷ lệ lợi ích của Tập đoàn trong Công ty BDS Hồ Tây giảm từ 70% xuống còn 26,25%, theo độ Công ty BDS Hồ Tây đã trở thành công ty liên kết của Tập đoàn. Ngày 30 tháng 12 năm 2015, Công ty đã chuyển nhượng toàn bộ số cổ phần trong công ty BDS Hồ Tây cho một đối tác doanh nghiệp với giá chuyển nhượng là 53 tỷ VND.","(i) Ngày 19 tháng 6 năm 2015, Đại hội đồng cổ đông của Công ty Cổ phần Bất động sản Hồ Tây (""Công ty BDS Hồ Tây"") đã thống qua quyết định tăng vốn điều lệ của Công ty BDS Hồ Tây từ 75 tỷ VND lên 200 tỷ VND. Với việc Tập đoàn từ chối mua toàn bộ cổ phần được quyền mua thêm và nhường quyền mua cho các cổ đông khác, tỷ lệ lợi ích của Tập đoàn trong Công ty BDS Hồ Tây giảm từ 70% xuống còn 26,25%, theo độ Công ty BDS Hồ Tây đã trở thành công ty liên kết của Tập đoàn. Ngày 30 tháng 12 năm 2015, Công ty đã chuyển nhượng toàn bộ số cổ phần trong công ty BDS Hồ Tây cho một đối tác doanh nghiệp với giá chuyển nhượng là 53 tỷ VND.","(i) Ngày 19 tháng 6 năm 2015, Đại hội đồng cổ đông của Công ty Cổ phần Bất động sản Hồ Tây (""Công ty BDS Hồ Tây"") đã thống qua quyết định tăng vốn điều lệ của Công ty BDS Hồ Tây từ 75 tỷ VND lên 200 tỷ VND. Với việc Tập đoàn từ chối mua toàn bộ cổ phần được quyền mua thêm và nhường quyền mua cho các cổ đông khác, tỷ lệ lợi ích của Tập đoàn trong Công ty BDS Hồ Tây giảm từ 70% xuống còn 26,25%, theo độ Công ty BDS Hồ Tây đã trở thành công ty liên kết của Tập đoàn. Ngày 30 tháng 12 năm 2015, Công ty đã chuyển nhượng toàn bộ số cổ phần trong công ty BDS Hồ Tây cho một đối tác doanh nghiệp với giá chuyển nhượng là 53 tỷ VND.","(i) Ngày 19 tháng 6 năm 2015, Đại hội đồng cổ đông của Công ty Cổ phần Bất động sản Hồ Tây (""Công ty BDS Hồ Tây"") đã thống qua quyết định tăng vốn điều lệ của Công ty BDS Hồ Tây từ 75 tỷ VND lên 200 tỷ VND. Với việc Tập đoàn từ chối mua toàn bộ cổ phần được quyền mua thêm và nhường quyền mua cho các cổ đông khác, tỷ lệ lợi ích của Tập đoàn trong Công ty BDS Hồ Tây giảm từ 70% xuống còn 26,25%, theo độ Công ty BDS Hồ Tây đã trở thành công ty liên kết của Tập đoàn. Ngày 30 tháng 12 năm 2015, Công ty đã chuyển nhượng toàn bộ số cổ phần trong công ty BDS Hồ Tây cho một đối tác doanh nghiệp với giá chuyển nhượng là 53 tỷ VND.","(i) Ngày 19 tháng 6 năm 2015, Đại hội đồng cổ đông của Công ty Cổ phần Bất động sản Hồ Tây (""Công ty BDS Hồ Tây"") đã thống qua quyết định tăng vốn điều lệ của Công ty BDS Hồ Tây từ 75 tỷ VND lên 200 tỷ VND. Với việc Tập đoàn từ chối mua toàn bộ cổ phần được quyền mua thêm và nhường quyền mua cho các cổ đông khác, tỷ lệ lợi ích của Tập đoàn trong Công ty BDS Hồ Tây giảm từ 70% xuống còn 26,25%, theo độ Công ty BDS Hồ Tây đã trở thành công ty liên kết của Tập đoàn. Ngày 30 tháng 12 năm 2015, Công ty đã chuyển nhượng toàn bộ số cổ phần trong công ty BDS Hồ Tây cho một đối tác doanh nghiệp với giá chuyển nhượng là 53 tỷ VND.","(i) Ngày 19 tháng 6 năm 2015, Đại hội đồng cổ đông của Công ty Cổ phần Bất động sản Hồ Tây (""Công ty BDS Hồ Tây"") đã thống qua quyết định tăng vốn điều lệ của Công ty BDS Hồ Tây từ 75 tỷ VND lên 200 tỷ VND. Với việc Tập đoàn từ chối mua toàn bộ cổ phần được quyền mua thêm và nhường quyền mua cho các cổ đông khác, tỷ lệ lợi ích của Tập đoàn trong Công ty BDS Hồ Tây giảm từ 70% xuống còn 26,25%, theo độ Công ty BDS Hồ Tây đã trở thành công ty liên kết của Tập đoàn. Ngày 30 tháng 12 năm 2015, Công ty đã chuyển nhượng toàn bộ số cổ phần trong công ty BDS Hồ Tây cho một đối tác doanh nghiệp với giá chuyển nhượng là 53 tỷ VND.","(i) Ngày 19 tháng 6 năm 2015, Đại hội đồng cổ đông của Công ty Cổ phần Bất động sản Hồ Tây (""Công ty BDS Hồ Tây"") đã thống qua quyết định tăng vốn điều lệ của Công ty BDS Hồ Tây từ 75 tỷ VND lên 200 tỷ VND. Với việc Tập đoàn từ chối mua toàn bộ cổ phần được quyền mua thêm và nhường quyền mua cho các cổ đông khác, tỷ lệ lợi ích của Tập đoàn trong Công ty BDS Hồ Tây giảm từ 70% xuống còn 26,25%, theo độ Công ty BDS Hồ Tây đã trở thành công ty liên kết của Tập đoàn. Ngày 30 tháng 12 năm 2015, Công ty đã chuyển nhượng toàn bộ số cổ phần trong công ty BDS Hồ Tây cho một đối tác doanh nghiệp với giá chuyển nhượng là 53 tỷ VND.","(i) Ngày 19 tháng 6 năm 2015, Đại hội đồng cổ đông của Công ty Cổ phần Bất động sản Hồ Tây (""Công ty BDS Hồ Tây"") đã thống qua quyết định tăng vốn điều lệ của Công ty BDS Hồ Tây từ 75 tỷ VND lên 200 tỷ VND. Với việc Tập đoàn từ chối mua toàn bộ cổ phần được quyền mua thêm và nhường quyền mua cho các cổ đông khác, tỷ lệ lợi ích của Tập đoàn trong Công ty BDS Hồ Tây giảm từ 70% xuống còn 26,25%, theo độ Công ty BDS Hồ Tây đã trở thành công ty liên kết của Tập đoàn. Ngày 30 tháng 12 năm 2015, Công ty đã chuyển nhượng toàn bộ số cổ phần trong công ty BDS Hồ Tây cho một đối tác doanh nghiệp với giá chuyển nhượng là 53 tỷ VND.","(i) Ngày 19 tháng 6 năm 2015, Đại hội đồng cổ đông của Công ty Cổ phần Bất động sản Hồ Tây (""Công ty BDS Hồ Tây"") đã thống qua quyết định tăng vốn điều lệ của Công ty BDS Hồ Tây từ 75 tỷ VND lên 200 tỷ VND. Với việc Tập đoàn từ chối mua toàn bộ cổ phần được quyền mua thêm và nhường quyền mua cho các cổ đông khác, tỷ lệ lợi ích của Tập đoàn trong Công ty BDS Hồ Tây giảm từ 70% xuống còn 26,25%, theo độ Công ty BDS Hồ Tây đã trở thành công ty liên kết của Tập đoàn. Ngày 30 tháng 12 năm 2015, Công ty đã chuyển nhượng toàn bộ số cổ phần trong công ty BDS Hồ Tây cho một đối tác doanh nghiệp với giá chuyển nhượng là 53 tỷ VND.","(i) Ngày 19 tháng 6 năm 2015, Đại hội đồng cổ đông của Công ty Cổ phần Bất động sản Hồ Tây (""Công ty BDS Hồ Tây"") đã thống qua quyết định tăng vốn điều lệ của Công ty BDS Hồ Tây từ 75 tỷ VND lên 200 tỷ VND. Với việc Tập đoàn từ chối mua toàn bộ cổ phần được quyền mua thêm và nhường quyền mua cho các cổ đông khác, tỷ lệ lợi ích của Tập đoàn trong Công ty BDS Hồ Tây giảm từ 70% xuống còn 26,25%, theo độ Công ty BDS Hồ Tây đã trở thành công ty liên kết của Tập đoàn. Ngày 30 tháng 12 năm 2015, Công ty đã chuyển nhượng toàn bộ số cổ phần trong công ty BDS Hồ Tây cho một đối tác doanh nghiệp với giá chuyển nhượng là 53 tỷ VND.",,,,,,,,,,
"(ii) Ngày 24 tháng 7 năm 2015, Tập đoàn đã hoàn tất việc mua 34,64% cổ phần của Công ty Cổ phần Cảng Nha Trang qua sản giao dịch UPCOM với tổng giá phí là 89 tỷ VND. Tại ngày 31 tháng 12 năm 2015, Tập đoàn đang trong quá trình xác định giá trị hợp lý của tài sản, nợ phải trả hoặc nợ tiêm tàng có thể xác định được của Công ty Cổ phần Cảng Nha Trang tại ngày mua, và áp dụng phương pháp kế toán tạm thời đề xác định giá trị của lợi thể thương mại phát sinh từ giao dịch này.","(ii) Ngày 24 tháng 7 năm 2015, Tập đoàn đã hoàn tất việc mua 34,64% cổ phần của Công ty Cổ phần Cảng Nha Trang qua sản giao dịch UPCOM với tổng giá phí là 89 tỷ VND. Tại ngày 31 tháng 12 năm 2015, Tập đoàn đang trong quá trình xác định giá trị hợp lý của tài sản, nợ phải trả hoặc nợ tiêm tàng có thể xác định được của Công ty Cổ phần Cảng Nha Trang tại ngày mua, và áp dụng phương pháp kế toán tạm thời đề xác định giá trị của lợi thể thương mại phát sinh từ giao dịch này.","(ii) Ngày 24 tháng 7 năm 2015, Tập đoàn đã hoàn tất việc mua 34,64% cổ phần của Công ty Cổ phần Cảng Nha Trang qua sản giao dịch UPCOM với tổng giá phí là 89 tỷ VND. Tại ngày 31 tháng 12 năm 2015, Tập đoàn đang trong quá trình xác định giá trị hợp lý của tài sản, nợ phải trả hoặc nợ tiêm tàng có thể xác định được của Công ty Cổ phần Cảng Nha Trang tại ngày mua, và áp dụng phương pháp kế toán tạm thời đề xác định giá trị của lợi thể thương mại phát sinh từ giao dịch này.","(ii) Ngày 24 tháng 7 năm 2015, Tập đoàn đã hoàn tất việc mua 34,64% cổ phần của Công ty Cổ phần Cảng Nha Trang qua sản giao dịch UPCOM với tổng giá phí là 89 tỷ VND. Tại ngày 31 tháng 12 năm 2015, Tập đoàn đang trong quá trình xác định giá trị hợp lý của tài sản, nợ phải trả hoặc nợ tiêm tàng có thể xác định được của Công ty Cổ phần Cảng Nha Trang tại ngày mua, và áp dụng phương pháp kế toán tạm thời đề xác định giá trị của lợi thể thương mại phát sinh từ giao dịch này.","(ii) Ngày 24 tháng 7 năm 2015, Tập đoàn đã hoàn tất việc mua 34,64% cổ phần của Công ty Cổ phần Cảng Nha Trang qua sản giao dịch UPCOM với tổng giá phí là 89 tỷ VND. Tại ngày 31 tháng 12 năm 2015, Tập đoàn đang trong quá trình xác định giá trị hợp lý của tài sản, nợ phải trả hoặc nợ tiêm tàng có thể xác định được của Công ty Cổ phần Cảng Nha Trang tại ngày mua, và áp dụng phương pháp kế toán tạm thời đề xác định giá trị của lợi thể thương mại phát sinh từ giao dịch này.","(ii) Ngày 24 tháng 7 năm 2015, Tập đoàn đã hoàn tất việc mua 34,64% cổ phần của Công ty Cổ phần Cảng Nha Trang qua sản giao dịch UPCOM với tổng giá phí là 89 tỷ VND. Tại ngày 31 tháng 12 năm 2015, Tập đoàn đang trong quá trình xác định giá trị hợp lý của tài sản, nợ phải trả hoặc nợ tiêm tàng có thể xác định được của Công ty Cổ phần Cảng Nha Trang tại ngày mua, và áp dụng phương pháp kế toán tạm thời đề xác định giá trị của lợi thể thương mại phát sinh từ giao dịch này.","(ii) Ngày 24 tháng 7 năm 2015, Tập đoàn đã hoàn tất việc mua 34,64% cổ phần của Công ty Cổ phần Cảng Nha Trang qua sản giao dịch UPCOM với tổng giá phí là 89 tỷ VND. Tại ngày 31 tháng 12 năm 2015, Tập đoàn đang trong quá trình xác định giá trị hợp lý của tài sản, nợ phải trả hoặc nợ tiêm tàng có thể xác định được của Công ty Cổ phần Cảng Nha Trang tại ngày mua, và áp dụng phương pháp kế toán tạm thời đề xác định giá trị của lợi thể thương mại phát sinh từ giao dịch này.","(ii) Ngày 24 tháng 7 năm 2015, Tập đoàn đã hoàn tất việc mua 34,64% cổ phần của Công ty Cổ phần Cảng Nha Trang qua sản giao dịch UPCOM với tổng giá phí là 89 tỷ VND. Tại ngày 31 tháng 12 năm 2015, Tập đoàn đang trong quá trình xác định giá trị hợp lý của tài sản, nợ phải trả hoặc nợ tiêm tàng có thể xác định được của Công ty Cổ phần Cảng Nha Trang tại ngày mua, và áp dụng phương pháp kế toán tạm thời đề xác định giá trị của lợi thể thương mại phát sinh từ giao dịch này.","(ii) Ngày 24 tháng 7 năm 2015, Tập đoàn đã hoàn tất việc mua 34,64% cổ phần của Công ty Cổ phần Cảng Nha Trang qua sản giao dịch UPCOM với tổng giá phí là 89 tỷ VND. Tại ngày 31 tháng 12 năm 2015, Tập đoàn đang trong quá trình xác định giá trị hợp lý của tài sản, nợ phải trả hoặc nợ tiêm tàng có thể xác định được của Công ty Cổ phần Cảng Nha Trang tại ngày mua, và áp dụng phương pháp kế toán tạm thời đề xác định giá trị của lợi thể thương mại phát sinh từ giao dịch này.","(ii) Ngày 24 tháng 7 năm 2015, Tập đoàn đã hoàn tất việc mua 34,64% cổ phần của Công ty Cổ phần Cảng Nha Trang qua sản giao dịch UPCOM với tổng giá phí là 89 tỷ VND. Tại ngày 31 tháng 12 năm 2015, Tập đoàn đang trong quá trình xác định giá trị hợp lý của tài sản, nợ phải trả hoặc nợ tiêm tàng có thể xác định được của Công ty Cổ phần Cảng Nha Trang tại ngày mua, và áp dụng phương pháp kế toán tạm thời đề xác định giá trị của lợi thể thương mại phát sinh từ giao dịch này.","(ii) Ngày 24 tháng 7 năm 2015, Tập đoàn đã hoàn tất việc mua 34,64% cổ phần của Công ty Cổ phần Cảng Nha Trang qua sản giao dịch UPCOM với tổng giá phí là 89 tỷ VND. Tại ngày 31 tháng 12 năm 2015, Tập đoàn đang trong quá trình xác định giá trị hợp lý của tài sản, nợ phải trả hoặc nợ tiêm tàng có thể xác định được của Công ty Cổ phần Cảng Nha Trang tại ngày mua, và áp dụng phương pháp kế toán tạm thời đề xác định giá trị của lợi thể thương mại phát sinh từ giao dịch này.","(ii) Ngày 24 tháng 7 năm 2015, Tập đoàn đã hoàn tất việc mua 34,64% cổ phần của Công ty Cổ phần Cảng Nha Trang qua sản giao dịch UPCOM với tổng giá phí là 89 tỷ VND. Tại ngày 31 tháng 12 năm 2015, Tập đoàn đang trong quá trình xác định giá trị hợp lý của tài sản, nợ phải trả hoặc nợ tiêm tàng có thể xác định được của Công ty Cổ phần Cảng Nha Trang tại ngày mua, và áp dụng phương pháp kế toán tạm thời đề xác định giá trị của lợi thể thương mại phát sinh từ giao dịch này.","(ii) Ngày 24 tháng 7 năm 2015, Tập đoàn đã hoàn tất việc mua 34,64% cổ phần của Công ty Cổ phần Cảng Nha Trang qua sản giao dịch UPCOM với tổng giá phí là 89 tỷ VND. Tại ngày 31 tháng 12 năm 2015, Tập đoàn đang trong quá trình xác định giá trị hợp lý của tài sản, nợ phải trả hoặc nợ tiêm tàng có thể xác định được của Công ty Cổ phần Cảng Nha Trang tại ngày mua, và áp dụng phương pháp kế toán tạm thời đề xác định giá trị của lợi thể thương mại phát sinh từ giao dịch này.",,,,,,,,,,
