row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước(Trình bày lại),numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước(Trình bày lại)
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",5.631.331.843.325,879.029.080.377,5631331843325.0,879029080377.0
Chi phí phát triển bất động sản để bán,Chi phí phát triển bất động sản để bán,Chi phí phát triển bất động sản để bán,22.299.459.268.555,10.082.169.661.584,22299459268555.0,10082169661584.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,2.273.760.802.057,1.694.145.663.642,2273760802057.0,1694145663642.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,2.339.355.227.442,1.577.833.100.022,2339355227442.0,1577833100022.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,4.006.701.892.764,1.561.742.854.969,4006701892764.0,1561742854969.0
Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),2.374.341.291.041,940.236.561.463,2374341291041.0,940236561463.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,38.924.950.325.184,16.735.156.922.057,38924950325184.0,16735156922057.0
