row_label_raw,row_label_full,STT,Tên công ty,Tỷ lệ biểu quyết (%),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tỷ lệ biểu quyết (%),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính
1,1,1,"Công ty Cổ phần Bê tông Ngoại thương (""Công ty Bê tông Ngoại thương"")","30,00","30,00","223 Nguyễn Trọng Tuyễn, Phường 10, Quận Phú Nhuận, TP. Hồ Chí Minh","Sản xuất, bán buôn sản phẩm bê tông",,30.0,30.0,,
2,2,2,"Công ty Cổ phần Phát triển Thành phố Xanh (""Công ty Thành phố Xanh"")","49,10","46,75","Số 72, Lê Thánh Tôn, phường Bến Nghé, quận 1, thành phố Hồ Chí Minh","Đầu tư, xây dựng và kinh doanh bất động sản",,49.1,46.75,,
3,3,3,"Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Thăng Long (""Công ty BĐS Thăng Long"")","35,00","35,00","Số 13, phố Hai Bà Trưng, phường Tràng Tiền, quận Hoàn Kiểm, thành phố Hà Nội","Đầu tư, xây dựng và kinh doanh bất động sản",,35.0,35.0,,
4,4,4,"Công ty Cổ phần Giống vật nuôi Hà Nội (""Công ty Giống vật nuôi Hà Nội"")","37,63","19,53","Số 77 Lê Hồng Phong, Nguyễn Trãi, quận Hà Đông, thành phố Hà nội",Chăn nuôi gia súc,,37.63,19.53,,
5,5,5,"Công ty TNHH Đầu tư Phát triển Ngọc Viễn Đông (""Công ty Ngọc Viễn Đông"")","45,00","45,00","Số 72 Lê Thánh Tôn, phường bến Nghé, quận 1, thành phố Hồ Chí Minh",Kinh doanh bất động sản,,45.0,45.0,,
6,6,6,"Công ty Cổ phần Cảng Nha Trang (""Công ty Cảng Nha Trang"")","34,64","30,59","Số 05 Trần Phú, phường Vĩnh Nguyên, thành phố Nha Trang, tỉnh Khánh Hòa",Kinh doanh dịch vụ khai thác cảng,,34.64,30.59,,
7,7,7,"Công ty Cổ phần thời trang M.Y.M (""Công ty Thời trang M.Y.M"")","39,00","39,00","Số 7, đường Bằng Lăng 1, khu đô thị Sinh Thái Vinhomes Riverside, phường Việt Hưng, quận Long Biên, thành phố Hà Nội","May trang phục, bán buôn vải, hàng may sắn, giây dép",,39.0,39.0,,
8,8,8,"Công ty Cổ phần Đô thị Du lịch Cần Giờ (""Công ty Du lịch Cần Giờ"")","34,90","34,36","Số 72, Lê Thánh Tôn, phường Bến Nghé, quận 1, thành phố Hồ Chí Minh","Đầu tư, xây dựng và kinh doanh bất động sản",,34.9,34.36,,
