row_label_raw,row_label_full,Công ty TNHH Thái Kiểu,129.395.946.169,32.816.589.711,129.395.946.169_1,64.721.543.714,numeric__129.395.946.169,numeric__32.816.589.711,numeric__129.395.946.169_1,numeric__64.721.543.714
Công ty cổ phần Tập đoàn Đại Dương,Công ty cổ phần Tập đoàn Đại Dương,Công ty cổ phần Tập đoàn Đại Dương,30.751.857.534,30.751.857.534,-,-,30751857534.0,30751857534.0,,
Công ty cổ phần Đại Dương Thăng Long,Công ty cổ phần Đại Dương Thăng Long,Công ty cổ phần Đại Dương Thăng Long,94.697.103.485,94.697.103.485,-,-,94697103485.0,94697103485.0,,
