row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm(Trình bày lại)
Bất động sản để bán đang xây dựng,Bất động sản để bán đang xây dựng,Bất động sản để bán đang xây dựng,23.916.488.173.756,12.981.426.785.251,23916488173756.0,12981426785251.0
Bất động sản sẵn sang để bán (*),Bất động sản sẵn sang để bán (*),Bất động sản sẵn sang để bán (*),2.254.855.916.792,2.983.199.417.908,2254855916792.0,2983199417908.0
"Hàng tồn kho bệnh viện, siêu thị, khách sạn và gian hàng chuyên doanh","Hàng tồn kho bệnh viện, siêu thị, khách sạn và gian hàng chuyên doanh","Hàng tồn kho bệnh viện, siêu thị, khách sạn và gian hàng chuyên doanh",1.417.091.695.671,233.060.588.602,1417091695671.0,233060588602.0
Hàng mua đang đi đường,Hàng mua đang đi đường,Hàng mua đang đi đường,297.671.215.241,14.404.215.653,297671215241.0,14404215653.0
"Nguyên vật liệu xây dựng, may mặc","Nguyên vật liệu xây dựng, may mặc","Nguyên vật liệu xây dựng, may mặc",91.902.736.933,25.068.106.693,91902736933.0,25068106693.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",78.385.314.913,84.779.811.576,78385314913.0,84779811576.0
Hàng tồn kho khác,Hàng tồn kho khác,Hàng tồn kho khác,29.500.782.315,-,29500782315.0,
,,,28.085.895.835.621,16.321.938.925.683,28085895835621.0,16321938925683.0
