row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm(Trình bày lại)
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
Các khoản đặt cọc từ khách hàng thuê,Dải hạn > Các khoản đặt cọc từ khách hàng thuê,Các khoản đặt cọc từ khách hàng thuê,585.877.406.008,415.027.848.581,585877406008.0,415027848581.0
Các khoản đặt cọc từ khách hàng thuêphải hoàn trả trong vòng 12 tháng tới(Thuyết minh số 25.1),Dải hạn > Các khoản đặt cọc từ khách hàng thuêphải hoàn trả trong vòng 12 tháng tới(Thuyết minh số 25.1),Các khoản đặt cọc từ khách hàng thuêphải hoàn trả trong vòng 12 tháng tới(Thuyết minh số 25.1),(198.735.029.285),(126.677.298.798),-198735029285.0,-126677298798.0
,,,387.142.376.723,288.350.549.783,387142376723.0,288350549783.0
Thanh toán theo hợp đồng thuê văn phòngVincom Đồng Khởi (i),Dải hạn > Thanh toán theo hợp đồng thuê văn phòngVincom Đồng Khởi (i),Thanh toán theo hợp đồng thuê văn phòngVincom Đồng Khởi (i),3.988.274.000.000,4.612.274.000.000,3988274000000.0,4612274000000.0
Phải trả dài hạn khác,Dải hạn > Phải trả dài hạn khác,Phải trả dài hạn khác,30.788.236.251,41.562.659.358,30788236251.0,41562659358.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,4.406.204.612.974,4.942.187.209.141,4406204612974.0,4942187209141.0
