row_label_raw,row_label_full,Mã số,BẢNG CẦN ĐỒI KỀ TOÁN HỢP NHẤT,Số đầu năm(Đã được trình bày trước dây),Trình bày lại,Số đầu năm(Được trình bày lại),numeric__BẢNG CẦN ĐỒI KỀ TOÁN HỢP NHẤT,numeric__Số đầu năm(Đã được trình bày trước dây),numeric__Trình bày lại,numeric__Số đầu năm(Được trình bày lại)
227,227,227,Tài sản cố định vô hình,520.367.279.711,75.722.222.222,596.089.501.933,,520367279711.0,75722222222.0,596089501933.0
228,228,228,Nguyên giá,613.140.927.890,94.000.000.000,707.140.927.890,,613140927890.0,94000000000.0,707140927890.0
229,229,229,Giá trị nao mòn lũy kế,(92.773.648.179),(18.277.777.778),(111.051.425.957),,-92773648179.0,-18277777778.0,-111051425957.0
269,269,269,Lợi thế thương mại,6.214.457.676.679,(75.722.222.222),6.138.735.454.457,,6214457676679.0,-75722222222.0,6138735454457.0
