row_label_raw,row_label_full,Mãsố,Khoản mục,col_2,Năm trước(Dã được trình bàytrước đây),Trình bày lại,Năm trước(Dược trình bày lại),numeric__Khoản mục,numeric__col_2,numeric__Năm trước(Dã được trình bàytrước đây),numeric__Trình bày lại,numeric__Năm trước(Dược trình bày lại)
06,06,06,Chi phí lãi vay,(15),2.711.269.664.974,205.141.970.088,2.916.411.635.062,,-15.0,2711269664974.0,205141970088.0,2916411635062.0
12,12,12,(Tăng)/giảm chi phí trảtrước,(15),(774.696.243.771),(205.141.970.088),(979.838.213.859),,-15.0,-774696243771.0,-205141970088.0,-979838213859.0
