row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm(Trình bày lại)
Dự phòng chi phí bảo hành,Dự phòng chi phí bảo hành,Dự phòng chi phí bảo hành,120.697.938.748,99.627.506.502,120697938748.0,99627506502.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,120.697.938.748,99.627.506.502,120697938748.0,99627506502.0
