row_label_raw,row_label_full,STT,Tên công ty,Tên viết tắt,Tỷ lệ biểu quyết (%),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tên viết tắt,numeric__Tỷ lệ biểu quyết (%),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính
14,14,14,Công ty TNHH Quản lý Bất động sản Vinhomes,Công ty Quản lý BDS Vinhomes,"100,00%","100,00%","Số 7 Đường Bằng Lăng 1, Khu Đô thị Sinh thái Vinhomes Riverside, phường Việt Hưng, quận Long Biên, TP Hà Nội","Cung cấp dịch vụ quản lý, tư vấn, quảng cáo và môi giới về bất động sản",,,1.0,1.0,,
15,15,15,Công ty Cổ phần Đầu tư và Phát triển Địa ốc Thành phố Hoàng Gia,Công ty Hoàng Gia,"98,36%","98,36%","Số 72A, Nguyễn Trãi, Phường Thương Đình, Quận Thanh Xuân, TP Hà Nội","Đầu tư, xây dựng và kinh doanh bất động sản",,,0.9836,0.9836,,
16,16,16,Công ty Cổ phần Phát triển Đô thị Nam Hà Nội,Công ty Nam Hà Nội,"98,90%","98,60%","Số 458 Phó Minh Khai, phường Vĩnh Tuy, quận Hai Bà Trung, TP Hà Nội","Đầu tư, xây dựng và kinh doanh bất động sản",,,0.9890000000000001,0.986,,
17,17,17,Công ty Cổ phần Đầu tư và Phát triển Đô thị Sài Đồng,Công ty Sài Đồng,"94,00%","94,00%","Số 7 Đường Bằng Lăng 1, Khu Đô thị Sinh thái Vinhomes Riverside, phường Việt Hưng, quận Long Biên, TP Hà Nội","Đầu tư, xây dựng và kinh doanh bất động sản",,,0.94,0.94,,
18,18,18,Công ty Cổ phần Bất động sản Xavinco,Công ty Xavinco,"96,44%","96,42%","Số 191 Bà Triệu, phường Lê Đại Hành, quận Hai Bà Trung, Hà Nội","Đầu tư, xây dựng và kinh doanh bất động sản",,,0.9643999999999999,0.9642000000000001,,
19,19,19,Công ty TNHH Hợp tác Kinh doanh và Phát triển ISADO,Công ty ISADO,"70,00%","65,80%","Số 7 Đường Bằng Lăng 1, Khu Đô thị Sinh thái Vinhomes Riverside, phường Việt Hưng, quận Long Biên, TP Hà Nội","Đầu tư, xây dựng và kinh doanh bất động sản",,,0.7,0.6579999999999999,,
20,20,20,Công ty Cổ phần Đầu tư Xây dựng Tân Liên Phát,Công ty Tân Liên Phát,"75,00%","74,68%","Số 72 Lê Thánh Tôn, phường Bến Nghé, quận 1, TP.HCM","Đầu tư, xây dựng và kinh doanh bất động sản",,,0.75,0.7468,,
21,21,21,Công ty Cổ phần Bất động sản Hồng Ngân,Công ty Hồng Ngân,"99,00%","93,06%","Số 31 Ngô Giếng, phố Đông Các, P. Ô Chợ Dừa, Q. Đồng Đa, TP Hà Nội","Đầu tư, xây dựng và kinh doanh bất động sản",,,0.99,0.9306,,
22,22,22,Công ty TNHH Xalivico,Công ty Xalivico,"74,00%","71,35%","233 Nguyễn Trãi, Phường Thương Đình, Quận Thanh Xuân, TP Hà Nội","Đầu tư, xây dựng và kinh doanh bất động sản",,,0.74,0.7134999999999999,,
23,23,23,Công ty Cổ phần Trung tâm Hội chợ Triển lâm Việt Nam,Công ty Triển lâm Việt Nam,"83,32%","83,32%","148 Đường Giàng Võ, Phường Giàng Võ, Quận Ba Đình, TP Hà Nội","Đầu tư, xây dựng và kinh doanh bất động sản",,,0.8331999999999999,0.8331999999999999,,
24,24,24,Công ty Cổ phần Đầu tư kinh doanh và phát triển đô thị Ngôi Sao Phương Nam,Công ty Ngôi sao Phương Nam,"90,00%","89,99%","Số 72 Lê Thánh Tôn, phường Bến Nghé, quận 1, TP.HCM","Đầu tư, xây dựng và kinh doanh bất động sản",,,0.9,0.8998999999999999,,
25,25,25,Công ty TNHH kinh doanh thương mại dịch vụ Hoa Mai,Công ty Hoa Mai,"74,00%","74,00%","Số 72 Lê Thánh Tôn, phường Bến Nghé, quận 1, thành phố Hồ Chí Minh, Việt Nam","Đầu tư, xây dựng và kinh doanh bất động sản",,,0.74,0.74,,
