row_label_raw,row_label_full,col_0,31/12/2016VND,01/01/2016VND,numeric__31/12/2016VND,numeric__01/01/2016VND
Tiền mặt,Tiền mặt,Tiền mặt,16.900.591.629,10.906.346.972,16900591629.0,10906346972.0
Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,21.484.109.047,8.121.474.589,21484109047.0,8121474589.0
Ngân hàng TMCP Kỹ thương Việt Nam - CN Thăng Long,Ngân hàng TMCP Kỹ thương Việt Nam - CN Thăng Long,Ngân hàng TMCP Kỹ thương Việt Nam - CN Thăng Long,18.373.468.507,5.962.774.050,18373468507.0,5962774050.0
Ngân hàng TNHH Indovina - CN Thiên Long,Ngân hàng TNHH Indovina - CN Thiên Long,Ngân hàng TNHH Indovina - CN Thiên Long,465.780.190,1.449.063.638,465780190.0,1449063638.0
Các Ngân hàng khác,Các Ngân hàng khác,Các Ngân hàng khác,2.644.860.350,709.636.901,2644860350.0,709636901.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,68.000.000.000,-,68000000000.0,
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,68.000.000.000,-,68000000000.0,
- Ngân hàng TNHH Indovina - CN Thiên Long (i),- Ngân hàng TNHH Indovina - CN Thiên Long (i),- Ngân hàng TNHH Indovina - CN Thiên Long (i),50.000.000.000,-,50000000000.0,
- Ngân hàng TMCP Kỹ thương Việt Nam - CN Thăng Long (ii),- Ngân hàng TMCP Kỹ thương Việt Nam - CN Thăng Long (ii),- Ngân hàng TMCP Kỹ thương Việt Nam - CN Thăng Long (ii),18.000.000.000,-,18000000000.0,
Cộng,Cộng,Cộng,106.384.700.676,19.027.821.561,106384700676.0,19027821561.0
