row_label_raw,row_label_full,col_0,31/12/2016 > Giá trịVND,31/12/2016 > Số có khảnăng trả nợVND,01/01/2016 > Giá trịVND,01/01/2016 > Số có khảnăng trả nợVND,numeric__31/12/2016 > Giá trịVND,numeric__31/12/2016 > Số có khảnăng trả nợVND,numeric__01/01/2016 > Giá trịVND,numeric__01/01/2016 > Số có khảnăng trả nợVND
Công ty CP Đầu tư NNP,Công ty CP Đầu tư NNP,Công ty CP Đầu tư NNP,-,-,50.880.000.000,50.880.000.000,,,50880000000.0,50880000000.0
Công ty CP kinh doanh dịch vụ cao cấp Dầu khí Việt Nam,Công ty CP kinh doanh dịch vụ cao cấp Dầu khí Việt Nam,Công ty CP kinh doanh dịch vụ cao cấp Dầu khí Việt Nam,-,-,22.120.000.000,22.120.000.000,,,22120000000.0,22120000000.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,1.965.606.017,1.965.606.017,2.186.388.042,2.186.388.042,1965606017.0,1965606017.0,2186388042.0,2186388042.0
Cộng,Cộng,Cộng,1.965.606.017,1.965.606.017,75.186.388.042,75.186.388.042,1965606017.0,1965606017.0,75186388042.0,75186388042.0
