row_label_raw,row_label_full,col_0,31/12/2016 > Số lượng CP,31/12/2016 > Giá trị VND,31/12/2016 > Tỷ lệ %,01/01/2016 > Số lượng CP,01/01/2016 > Giá trị VND,01/01/2016 > Tỷ lệ %,numeric__31/12/2016 > Số lượng CP,numeric__31/12/2016 > Giá trị VND,numeric__31/12/2016 > Tỷ lệ %,numeric__01/01/2016 > Số lượng CP,numeric__01/01/2016 > Giá trị VND,numeric__01/01/2016 > Tỷ lệ %
Ông Tô Như Toàn,Ông Tô Như Toàn,Ông Tô Như Toàn,865.260,86.526.000.000,33%,1.494.540,149.454.000.000,57%,865260.0,86526000000.0,0.33,1494540.0,149454000000.0,0.57
Ông Tạ Hữu Long,Ông Tạ Hữu Long,Ông Tạ Hữu Long,-,-,0%,367.080,36.708.000.000,14%,,,0.0,367080.0,36708000000.0,0.14
Ông Nguyễn Minh Tuấn,Ông Nguyễn Minh Tuấn,Ông Nguyễn Minh Tuấn,-,-,0%,393.300,39.330.000.000,15%,,,0.0,393300.0,39330000000.0,0.15
Bà Hoàng Thị Liên,Bà Hoàng Thị Liên,Bà Hoàng Thị Liên,-,-,0%,367.080,36.708.000.000,14%,,,0.0,367080.0,36708000000.0,0.14
Ông Tô Như Thắng,Ông Tô Như Thắng,Ông Tô Như Thắng,524.400,52.440.000.000,20%,-,-,0%,524400.0,52440000000.0,0.2,,,0.0
Bà Đào Thị Hồng Hạnh,Bà Đào Thị Hồng Hạnh,Bà Đào Thị Hồng Hạnh,1.179.900,117.990.000.000,45%,-,-,0%,1179900.0,117990000000.0,0.45,,,0.0
Ông Vũ Thanh Tuấn,Ông Vũ Thanh Tuấn,Ông Vũ Thanh Tuấn,52.440,5.244.000.000,2%,-,-,0%,52440.0,5244000000.0,0.02,,,0.0
Cộng,Cộng,Cộng,2.622.000,262.200.000.000,100%,2.622.000,262.200.000.000,100%,2622000.0,262200000000.0,1.0,2622000.0,262200000000.0,1.0
