row_label_raw,row_label_full,col_0,31/12/2016 > Giá trịVND,31/12/2016 > Số có khảnăng trả nợVND,01/01/2016 > Giá trịVND,01/01/2016 > Số có khảnăng trả nợVND,numeric__31/12/2016 > Giá trịVND,numeric__31/12/2016 > Số có khảnăng trả nợVND,numeric__01/01/2016 > Giá trịVND,numeric__01/01/2016 > Số có khảnăng trả nợVND
Công ty CP ĐT và PTThương mại Văn Phú,Công ty CP ĐT và PTThương mại Văn Phú,Công ty CP ĐT và PTThương mại Văn Phú,194.193.289,194.193.289,-,-,194193289.0,194193289.0,,
Công ty CP Đầu tư Văn Phú - Mineral,Công ty CP Đầu tư Văn Phú - Mineral,Công ty CP Đầu tư Văn Phú - Mineral,292.632.000,292.632.000,292.632.000,292.632.000,292632000.0,292632000.0,292632000.0,292632000.0
Công ty CP Tư vấn ĐTVà PT kiến trúc I.D.E.A,Công ty CP Tư vấn ĐTVà PT kiến trúc I.D.E.A,Công ty CP Tư vấn ĐTVà PT kiến trúc I.D.E.A,525.508.550,525.508.550,448.550,448.550,525508550.0,525508550.0,448550.0,448550.0
Công ty CP Đầu tư Văn Phú số 1,Công ty CP Đầu tư Văn Phú số 1,Công ty CP Đầu tư Văn Phú số 1,24.462.464.000,24.462.464.000,-,-,24462464000.0,24462464000.0,,
Cộng,Cộng,Cộng,25.474.797.839,25.474.797.839,293.080.550,293.080.550,25474797839.0,25474797839.0,293080550.0,293080550.0
