row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2021VND,Ngày 31 tháng 12năm 2020VND,numeric__Ngày 31 tháng 12năm 2021VND,numeric__Ngày 31 tháng 12năm 2020VND
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,532.405.081,597.195.824,532405081.0,597195824.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,65.063.473.704,34.122.775.191,65063473704.0,34122775191.0
Tiền gửi ngân hàng (VND),Tiền gửi ngân hàng (VND),Tiền gửi ngân hàng (VND),63.676.870.927,33.727.589.116,63676870927.0,33727589116.0
Tiền gửi ngân hàng đồ la Mỹ (USD) quy VND,Tiền gửi ngân hàng đồ la Mỹ (USD) quy VND,Tiền gửi ngân hàng đồ la Mỹ (USD) quy VND,233.281.428,236.990.850,233281428.0,236990850.0
Tiền gửi giao dịch chứng khoán tại BVSC,Tiền gửi giao dịch chứng khoán tại BVSC,Tiền gửi giao dịch chứng khoán tại BVSC,1.153.321.349,158.195.225,1153321349.0,158195225.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,-,250.000.000.000,,250000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,65.595.878.785,284.719.971.015,65595878785.0,284719971015.0
