row_label_raw,row_label_full,3.1 Tỷ suất lợi nhuận/Doanh thu,3.1 Tỷ suất lợi nhuận/Doanh thu_1,3.1 Tỷ suất lợi nhuận/Doanh thu_2,3.1 Tỷ suất lợi nhuận/Doanh thu_3,numeric__3.1 Tỷ suất lợi nhuận/Doanh thu_1,numeric__3.1 Tỷ suất lợi nhuận/Doanh thu_2,numeric__3.1 Tỷ suất lợi nhuận/Doanh thu_3
- Tỷ suất lợi nhuận trước thuế/Doanh thu thuần,- Tỷ suất lợi nhuận trước thuế/Doanh thu thuần,- Tỷ suất lợi nhuận trước thuế/Doanh thu thuần,%,"72,77","75,73",,72.77,75.73
- Tỷ suất lợi nhuận sau thuế/Doanh thu thuần,- Tỷ suất lợi nhuận sau thuế/Doanh thu thuần,- Tỷ suất lợi nhuận sau thuế/Doanh thu thuần,%,"69,19","71,81",,69.19,71.81
