row_label_raw,row_label_full,col_0,Ngày 31 tháng12 năm 2020VND,Số tăngtrong nămVND,Số đã sử dụngtrong nămVND,Ngày 31 tháng12 năm 2021VND,numeric__Ngày 31 tháng12 năm 2020VND,numeric__Số tăngtrong nămVND,numeric__Số đã sử dụngtrong nămVND,numeric__Ngày 31 tháng12 năm 2021VND
Quỹ khen thưởng,Quỹ khen thưởng,Quỹ khen thưởng,4.761.954.279,27.690.589.002,(16.201.388.964),16.251.154.317,4761954279.0,27690589002.0,-16201388964.0,16251154317.0
Quỹ phúc lợi,Quỹ phúc lợi,Quỹ phúc lợi,12.606.588.669,13.500.000.000,(9.404.917.520),16.701.671.149,12606588669.0,13500000000.0,-9404917520.0,16701671149.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,17.368.542.948,41.190.589.002,(25.606.306.484),32.952.825.466,17368542948.0,41190589002.0,-25606306484.0,32952825466.0
