row_label_raw,row_label_full,Bảo Việt Bank,Doanh thu dịch vụ CNTT,3.467.610.120,3.504.469.437,numeric__Doanh thu dịch vụ CNTT,numeric__3.467.610.120,numeric__3.504.469.437
Bảo Việt Bank,Bảo Việt Bank,Bảo Việt Bank,Doanh thu lãi tiền gửi,20.857.473.276,104.934.353.499,,20857473276.0,104934353499.0
Bảo Việt Bank,Bảo Việt Bank,Bảo Việt Bank,Doanh thu lãi trái phiếu,65.609.999.998,68.914.358.815,,65609999998.0,68914358815.0
Bảo Việt Bank,Bảo Việt Bank,Bảo Việt Bank,Doanh thu cho thuê văn phòng và phí giữ xe,377.025.303,636.318.576,,377025303.0,636318576.0
Tokio Marine Việt Nam,Tokio Marine Việt Nam,Tokio Marine Việt Nam,Cổ tức đã nhận,52.811.609.061,38.098.894.254,,52811609061.0,38098894254.0
