row_label_raw,row_label_full,col_0,Chưa quá hạn và không giảm giá trị,Quá hạn nhưng không giảm giá trị riêng lẻ,Bị giảm giá trị riêng lẻ (*),Đơn vị tính: VND Tổng cộng,numeric__Chưa quá hạn và không giảm giá trị,numeric__Quá hạn nhưng không giảm giá trị riêng lẻ,numeric__Bị giảm giá trị riêng lẻ (*),numeric__Đơn vị tính: VND Tổng cộng
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,65.595.878.785,-,-,65.595.878.785,65595878785.0,,,65595878785.0
Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,4.008.596.476.660,-,-,4.008.596.476.660,4008596476660.0,,,4008596476660.0
- Trái phiếu,- Trái phiếu,- Trái phiếu,812.516.547.943,-,-,812.516.547.943,812516547943.0,,,812516547943.0
- Hợp đồng tiền gửi,- Hợp đồng tiền gửi,- Hợp đồng tiền gửi,3.196.079.928.717,-,-,3.196.079.928.717,3196079928717.0,,,3196079928717.0
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,800.388.103.043,-,-,800.388.103.043,800388103043.0,,,800388103043.0
- Phải thu từ các bên liên quan,- Phải thu từ các bên liên quan,- Phải thu từ các bên liên quan,86.621.529.324,-,-,86.621.529.324,86621529324.0,,,86621529324.0
- Phải thu cổ tức và lợi nhuận,- Phải thu cổ tức và lợi nhuận,- Phải thu cổ tức và lợi nhuận,702.118.000.000,-,-,702.118.000.000,702118000000.0,,,702118000000.0
- Phải thu khác,- Phải thu khác,- Phải thu khác,11.648.573.719,-,-,11.648.573.719,11648573719.0,,,11648573719.0
Tổng,Tổng,Tổng,4.874.580.458.488,-,-,4.874.580.458.488,4874580458488.0,,,4874580458488.0
