row_label_raw,row_label_full,"Cổ tức đã công bố và đã trả trong nămCổ tức trên cổ phiếu phổ thông(cổ tức cho năm 2020: 898,5VND/cổ phiếu, cổ tức cho năm 2019: 800VND/cổ phiếu) > Thực hiện Nghị quyết Đại hội đồng cổ đông thường niên năm 2021 ngày 29 tháng 06 năm 2021, Tập đoàn Bảo Việt sẽ chi trả cổ tức cho năm tài chính 2020 là 8,985% (898,5 VND/cổ phiếu) tính trên vốn điều lệ 7.423.227.640.000 VND, tương đương với số tiền 666.977.003.454 VND. Việc chi trả cổ tức đã được thực hiện vào tháng 11 năm 2021.","Cổ tức đã công bố và đã trả trong nămCổ tức trên cổ phiếu phổ thông(cổ tức cho năm 2020: 898,5VND/cổ phiếu, cổ tức cho năm 2019: 800VND/cổ phiếu) > Thực hiện Nghị quyết Đại hội đồng cổ đông thường niên năm 2021 ngày 29 tháng 06 năm 2021, Tập đoàn Bảo Việt sẽ chi trả cổ tức cho năm tài chính 2020 là 8,985% (898,5 VND/cổ phiếu) tính trên vốn điều lệ 7.423.227.640.000 VND, tương đương với số tiền 666.977.003.454 VND. Việc chi trả cổ tức đã được thực hiện vào tháng 11 năm 2021._1","Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2021VND > 666.977.003.454 > Thực hiện Nghị quyết Đại hội đồng cổ đông thường niên năm 2021 ngày 29 tháng 06 năm 2021, Tập đoàn Bảo Việt sẽ chi trả cổ tức cho năm tài chính 2020 là 8,985% (898,5 VND/cổ phiếu) tính trên vốn điều lệ 7.423.227.640.000 VND, tương đương với số tiền 666.977.003.454 VND. Việc chi trả cổ tức đã được thực hiện vào tháng 11 năm 2021.","Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2020VND > 593.858.211.200 > Thực hiện Nghị quyết Đại hội đồng cổ đông thường niên năm 2021 ngày 29 tháng 06 năm 2021, Tập đoàn Bảo Việt sẽ chi trả cổ tức cho năm tài chính 2020 là 8,985% (898,5 VND/cổ phiếu) tính trên vốn điều lệ 7.423.227.640.000 VND, tương đương với số tiền 666.977.003.454 VND. Việc chi trả cổ tức đã được thực hiện vào tháng 11 năm 2021.","numeric__Cổ tức đã công bố và đã trả trong nămCổ tức trên cổ phiếu phổ thông(cổ tức cho năm 2020: 898,5VND/cổ phiếu, cổ tức cho năm 2019: 800VND/cổ phiếu) > Thực hiện Nghị quyết Đại hội đồng cổ đông thường niên năm 2021 ngày 29 tháng 06 năm 2021, Tập đoàn Bảo Việt sẽ chi trả cổ tức cho năm tài chính 2020 là 8,985% (898,5 VND/cổ phiếu) tính trên vốn điều lệ 7.423.227.640.000 VND, tương đương với số tiền 666.977.003.454 VND. Việc chi trả cổ tức đã được thực hiện vào tháng 11 năm 2021._1","numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2021VND > 666.977.003.454 > Thực hiện Nghị quyết Đại hội đồng cổ đông thường niên năm 2021 ngày 29 tháng 06 năm 2021, Tập đoàn Bảo Việt sẽ chi trả cổ tức cho năm tài chính 2020 là 8,985% (898,5 VND/cổ phiếu) tính trên vốn điều lệ 7.423.227.640.000 VND, tương đương với số tiền 666.977.003.454 VND. Việc chi trả cổ tức đã được thực hiện vào tháng 11 năm 2021.","numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2020VND > 593.858.211.200 > Thực hiện Nghị quyết Đại hội đồng cổ đông thường niên năm 2021 ngày 29 tháng 06 năm 2021, Tập đoàn Bảo Việt sẽ chi trả cổ tức cho năm tài chính 2020 là 8,985% (898,5 VND/cổ phiếu) tính trên vốn điều lệ 7.423.227.640.000 VND, tương đương với số tiền 666.977.003.454 VND. Việc chi trả cổ tức đã được thực hiện vào tháng 11 năm 2021."
20.5 Cổ phiếu,20.5 Cổ phiếu,20.5 Cổ phiếu,20.5 Cổ phiếu,20.5 Cổ phiếu,20.5 Cổ phiếu,,,
,,,Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2020,,,
,,,Số lượngCổ phiếu,Giá trịVND,Số lượngCổ phiếuGiá trịVND,,,
Cổ phiếu đăng ký phát hành,20.5 Cổ phiếu > Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,742.322.764,7.423.227.640.000,742.322.7647.423.227.640.000,742322764.0,7423227640000.0,7.423227647423228e+21
Cổ phiếu đã bán ra công chúngCổ phiếu phổ thông,20.5 Cổ phiếu > Cổ phiếu đã bán ra công chúngCổ phiếu phổ thông,Cổ phiếu đã bán ra công chúngCổ phiếu phổ thông,742.322.764,7.423.227.640.000,742.322.7647.423.227.640.000,742322764.0,7423227640000.0,7.423227647423228e+21
Cổ phiếu đã bán ra công chúngCổ phiếu phổ thông,20.5 Cổ phiếu > Cổ phiếu đã bán ra công chúngCổ phiếu phổ thông,Cổ phiếu đã bán ra công chúngCổ phiếu phổ thông,742.322.764,7.423.227.640.000,742.322.7647.423.227.640.000,742322764.0,7423227640000.0,7.423227647423228e+21
Cổ phiếu đang lưu hànhCổ phiếu phổ thông,20.5 Cổ phiếu > Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,742.322.764,7.423.227.640.000,742.322.7647.423.227.640.000,742322764.0,7423227640000.0,7.423227647423228e+21
Cổ phiếu đang lưu hànhCổ phiếu phổ thông,20.5 Cổ phiếu > Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,742.322.764,7.423.227.640.000,742.322.7647.423.227.640.000,742322764.0,7423227640000.0,7.423227647423228e+21
