row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,134.204.099.325,124.107.646.932,134204099325.0,124107646932.0
Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,365.745.480.647,365.007.332.907,365745480647.0,365007332907.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,51.171.257.904,53.155.737.458,51171257904.0,53155737458.0
Chi phí khác,Chi phí khác,Chi phí khác,557.107.210.791,485.646.653.708,557107210791.0,485646653708.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.108.228.048.667,1.027.917.371.005,1108228048667.0,1027917371005.0
