row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND,numeric__Năm nay,numeric__Đơn vị tính: VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,1.097.388.230.819,1.103.825.248.082,1097388230819.0,1103825248082.0
Thuế TNDN áp dụng cho Công tyCác khoản điều chỉnh (giảm)/tăng:Cổ tức được chia,Thuế TNDN áp dụng cho Công tyCác khoản điều chỉnh (giảm)/tăng:Cổ tức được chia,Thuế TNDN áp dụng cho Công tyCác khoản điều chỉnh (giảm)/tăng:Cổ tức được chia,219.477.646.164,220.765.049.616,219477646164.0,220765049616.0
U'u đãi thuế TNDN,U'u đãi thuế TNDN,U'u đãi thuế TNDN,(5.535.627.600),(13.336.002.648),-5535627600.0,-13336002648.0
U'u đãi thuế TNDN,U'u đãi thuế TNDN,U'u đãi thuế TNDN,(100.615.960),(9.821.578.760),-100615960.0,-9821578760.0
Các khoản khác,Các khoản khác,Các khoản khác,386.935.887,303.011.658,386935887.0,303011658.0
Chi phí thuế TNDN,Chi phí thuế TNDN,Chi phí thuế TNDN,214.228.338.491,197.910.479.866,214228338491.0,197910479866.0
