row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn bán điện,Giá vốn bán điện,Giá vốn bán điện,1.033.136.545.020,950.254.343.046,1033136545020.0,950254343046.0
Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,5.808.024.451,3.231.276.954,5808024451.0,3231276954.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,145.139.225,-,145139225.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.039.089.708.696,953.485.620.000,1039089708696.0,953485620000.0
