row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năngtrả nợ,Số đầu năm > Giá trị,Số đầu năm > Số có khả năngtrả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năngtrả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năngtrả nợ
Phải trả nhà cung cấp,Phải trả nhà cung cấp,Phải trả nhà cung cấp,58.696.565.015,58.696.565.015,65.671.909.798,65.671.909.798,58696565015.0,58696565015.0,65671909798.0,65671909798.0
- Công ty Cổ phầnXây dựng 47,- Công ty Cổ phầnXây dựng 47,- Công ty Cổ phầnXây dựng 47,15.792.020.817,15.792.020.817,15.792.020.817,15.792.020.817,15792020817.0,15792020817.0,15792020817.0,15792020817.0
- Nippon Koei Ltd,- Nippon Koei Ltd,- Nippon Koei Ltd,11.240.625.847,11.240.625.847,10.792.730.043,10.792.730.043,11240625847.0,11240625847.0,10792730043.0,10792730043.0
- Công ty TNHHNippon Koei ViệtNam International,- Công ty TNHHNippon Koei ViệtNam International,- Công ty TNHHNippon Koei ViệtNam International,9.847.518.480,9.847.518.480,9.847.518.480,9.847.518.480,9847518480.0,9847518480.0,9847518480.0,9847518480.0
- Khác,- Khác,- Khác,21.816.399.871,21.816.399.871,29.239.640.458,29.239.640.458,21816399871.0,21816399871.0,29239640458.0,29239640458.0
Phải trả cho các bên liên quan(Thuyết minh số 27),Phải trả cho các bên liên quan(Thuyết minh số 27),Phải trả cho các bên liên quan(Thuyết minh số 27),11.111.319.653,11.111.319.653,7.000.752.320,7.000.752.320,11111319653.0,11111319653.0,7000752320.0,7000752320.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,69.807.884.668,69.807.884.668,72.672.662.118,72.672.662.118,69807884668.0,69807884668.0,72672662118.0,72672662118.0
