row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,
"Vật tư và công cụ, dụng cụ","Ngắn hạn > Vật tư và công cụ, dụng cụ","Vật tư và công cụ, dụng cụ",7.630.681.455,-,12.933.999.175,-,7630681455.0,,12933999175.0,
Chỉ phí sản xuất kinh doanh dở dang,Ngắn hạn > Chỉ phí sản xuất kinh doanh dở dang,Chỉ phí sản xuất kinh doanh dở dang,416.406.464,-,498.867.462,-,416406464.0,,498867462.0,
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,8.047.087.919,-,13.432.866.637,-,8047087919.0,,13432866637.0,
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,,,
"Thiết bị, vật tư, phụ tùng thay thế dài hạn","Dải hạn > Thiết bị, vật tư, phụ tùng thay thế dài hạn","Thiết bị, vật tư, phụ tùng thay thế dài hạn",75.429.117.189,-,71.902.090.787,-,75429117189.0,,71902090787.0,
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,75.429.117.189,-,71.902.090.787,-,75429117189.0,,71902090787.0,
