row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,39.475.244.256,41.467.434.241,39475244256.0,41467434241.0
Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,2.216.345.197,2.633.021.137,2216345197.0,2633021137.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,8.676.909.366,9.240.020.653,8676909366.0,9240020653.0
Chi phí khác,Chi phí khác,Chi phí khác,18.852.302.150,20.935.070.802,18852302150.0,20935070802.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,69.220.800.969,74.275.546.833,69220800969.0,74275546833.0
