row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGẮN HẠN,,2.799.334.554.314,2.440.051.444.187,,,2799334554314.0,2440051444187.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,683.558.248.566,600.676.489.720,,4.0,683558248566.0,600676489720.0
111,111,111,1. Tiền,,9.558.248.566,9.427.172.790,,,9558248566.0,9427172790.0
112,112,112,2. Các khoản tương đương tiền,,674.000.000.000,591.249.316.930,,,674000000000.0,591249316930.0
120,120,120,II. Đầu tư tài chính ngắn hạn,5,1.370.000.000.000,930.000.000.000,,5.0,1370000000000.0,930000000000.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,,1.370.000.000.000,930.000.000.000,,,1370000000000.0,930000000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,736.493.065.564,895.791.848.872,,,736493065564.0,895791848872.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6,698.150.485.383,860.146.668.929,,6.0,698150485383.0,860146668929.0
132,132,132,2. Trả trước cho người bán ngắn hạn,,7.320.433.119,4.736.864.756,,,7320433119.0,4736864756.0
136,136,136,4. Phải thu ngắn hạn khác,7,33.107.496.495,33.245.938.220,,7.0,33107496495.0,33245938220.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,6,(2.085.349.433),(2.337.623.033),,6.0,-2085349433.0,-2337623033.0
140,140,140,IV. Hàng tồn kho,9,8.047.087.919,13.432.866.637,,9.0,8047087919.0,13432866637.0
141,141,141,1. Hàng tồn kho,,8.047.087.919,13.432.866.637,,,8047087919.0,13432866637.0
150,150,150,V. Tài sản ngắn hạn khác,,1.236.152.265,150.238.958,,,1236152265.0,150238958.0
151,151,151,1. Chi phí trả trước ngắn hạn,13,360.134.532,150.238.958,,13.0,360134532.0,150238958.0
153,153,153,2. Thuế và các khoản khác phải thu Nhà nước,,876.017.733,-,,,876017733.0,
