row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí bảo hiểm,Ngắn hạn > Chi phí bảo hiểm,Chi phí bảo hiểm,360.134.532,150.238.958,360134532.0,150238958.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,360.134.532,150.238.958,360134532.0,150238958.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Chi phí sửa chữa lớn tài sản cố định,Dài hạn > Chi phí sửa chữa lớn tài sản cố định,Chi phí sửa chữa lớn tài sản cố định,10.608.957.818,15.013.690.560,10608957818.0,15013690560.0
"Công cụ, dụng cụ xuất dùng","Dài hạn > Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",1.521.224.652,3.495.926.750,1521224652.0,3495926750.0
Khác,Dài hạn > Khác,Khác,8.753.022.139,7.466.067.213,8753022139.0,7466067213.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,20.883.204.609,25.975.684.523,20883204609.0,25975684523.0
