row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Tổng lợi nhuận trước thuế Điều chỉnh cho các khoản: Khấu hao tài sản cố định hữu hình và hao mòn tài sản cố định vô hình (Hoàn nhập dự phòng)/ Các khoản dự phòng Lỗ/(lãi) chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ Lãi từ hoạt động đầu tư Chi phí lãi vay,1.097.388.230.819,1.103.825.248.082,,,1097388230819.0,1103825248082.0,
02,02,02,Tổng lợi nhuận trước thuế Điều chỉnh cho các khoản: Khấu hao tài sản cố định hữu hình và hao mòn tài sản cố định vô hình (Hoàn nhập dự phòng)/ Các khoản dự phòng Lỗ/(lãi) chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ Lãi từ hoạt động đầu tư Chi phí lãi vay,365.745.480.647,365.007.332.907,,,365745480647.0,365007332907.0,
03,03,03,Tổng lợi nhuận trước thuế Điều chỉnh cho các khoản: Khấu hao tài sản cố định hữu hình và hao mòn tài sản cố định vô hình (Hoàn nhập dự phòng)/ Các khoản dự phòng Lỗ/(lãi) chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ Lãi từ hoạt động đầu tư Chi phí lãi vay,(252.273.600),317.409.338,,,-252273600.0,317409338.0,
04,04,04,Tổng lợi nhuận trước thuế Điều chỉnh cho các khoản: Khấu hao tài sản cố định hữu hình và hao mòn tài sản cố định vô hình (Hoàn nhập dự phòng)/ Các khoản dự phòng Lỗ/(lãi) chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ Lãi từ hoạt động đầu tư Chi phí lãi vay,46.258.047.942,(25.993.614.572),,,46258047942.0,-25993614572.0,
05,05,05,Tổng lợi nhuận trước thuế Điều chỉnh cho các khoản: Khấu hao tài sản cố định hữu hình và hao mòn tài sản cố định vô hình (Hoàn nhập dự phòng)/ Các khoản dự phòng Lỗ/(lãi) chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ Lãi từ hoạt động đầu tư Chi phí lãi vay,(78.421.016.976),(121.398.251.321),,,-78421016976.0,-121398251321.0,
06,06,06,Tổng lợi nhuận trước thuế Điều chỉnh cho các khoản: Khấu hao tài sản cố định hữu hình và hao mòn tài sản cố định vô hình (Hoàn nhập dự phòng)/ Các khoản dự phòng Lỗ/(lãi) chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ Lãi từ hoạt động đầu tư Chi phí lãi vay,29.055.289.740,30.097.788.674,,,29055289740.0,30097788674.0,
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động Giảm các khoản phải thu Giảm hàng tồn kho Tăng các khoản phải trả Giảm chi phí trả trước Tiền lãi vay đã trả Thuế thu nhập doanh nghiệp đã nộp Tiền thu khác cho hoạt động kinh doanh Tiền chi khác cho hoạt động kinh doanh,1.459.773.758.572 157.544.262.834 1.858.752.316 62.638.792.840 4.882.584.340 (29.582.303.521),1.351.855.913.108 317.038.074.576 6.120.747.794 1.644.079.452 10.064.051.724 (31.168.030.767),,,,,
09,09,09,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động Giảm các khoản phải thu Giảm hàng tồn kho Tăng các khoản phải trả Giảm chi phí trả trước Tiền lãi vay đã trả Thuế thu nhập doanh nghiệp đã nộp Tiền thu khác cho hoạt động kinh doanh Tiền chi khác cho hoạt động kinh doanh,1.459.773.758.572 157.544.262.834 1.858.752.316 62.638.792.840 4.882.584.340 (29.582.303.521),1.351.855.913.108 317.038.074.576 6.120.747.794 1.644.079.452 10.064.051.724 (31.168.030.767),,,,,
10,10,10,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động Giảm các khoản phải thu Giảm hàng tồn kho Tăng các khoản phải trả Giảm chi phí trả trước Tiền lãi vay đã trả Thuế thu nhập doanh nghiệp đã nộp Tiền thu khác cho hoạt động kinh doanh Tiền chi khác cho hoạt động kinh doanh,1.459.773.758.572 157.544.262.834 1.858.752.316 62.638.792.840 4.882.584.340 (29.582.303.521),1.351.855.913.108 317.038.074.576 6.120.747.794 1.644.079.452 10.064.051.724 (31.168.030.767),,,,,
11,11,11,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động Giảm các khoản phải thu Giảm hàng tồn kho Tăng các khoản phải trả Giảm chi phí trả trước Tiền lãi vay đã trả Thuế thu nhập doanh nghiệp đã nộp Tiền thu khác cho hoạt động kinh doanh Tiền chi khác cho hoạt động kinh doanh,1.459.773.758.572 157.544.262.834 1.858.752.316 62.638.792.840 4.882.584.340 (29.582.303.521),1.351.855.913.108 317.038.074.576 6.120.747.794 1.644.079.452 10.064.051.724 (31.168.030.767),,,,,
12,12,12,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động Giảm các khoản phải thu Giảm hàng tồn kho Tăng các khoản phải trả Giảm chi phí trả trước Tiền lãi vay đã trả Thuế thu nhập doanh nghiệp đã nộp Tiền thu khác cho hoạt động kinh doanh Tiền chi khác cho hoạt động kinh doanh,1.459.773.758.572 157.544.262.834 1.858.752.316 62.638.792.840 4.882.584.340 (29.582.303.521),1.351.855.913.108 317.038.074.576 6.120.747.794 1.644.079.452 10.064.051.724 (31.168.030.767),,,,,
14,14,14,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động Giảm các khoản phải thu Giảm hàng tồn kho Tăng các khoản phải trả Giảm chi phí trả trước Tiền lãi vay đã trả Thuế thu nhập doanh nghiệp đã nộp Tiền thu khác cho hoạt động kinh doanh Tiền chi khác cho hoạt động kinh doanh,1.459.773.758.572 157.544.262.834 1.858.752.316 62.638.792.840 4.882.584.340 (29.582.303.521),1.351.855.913.108 317.038.074.576 6.120.747.794 1.644.079.452 10.064.051.724 (31.168.030.767),,,,,
15,14 > 15,15,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động Giảm các khoản phải thu Giảm hàng tồn kho Tăng các khoản phải trả Giảm chi phí trả trước Tiền lãi vay đã trả Thuế thu nhập doanh nghiệp đã nộp Tiền thu khác cho hoạt động kinh doanh Tiền chi khác cho hoạt động kinh doanh,(231.742.479.866),(170.428.539.606),,,-231742479866.0,-170428539606.0,
