row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
"Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả",591.360.000.000,506.880.000.000,591360000000.0,506880000000.0
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,449.396.887,1.585.171.333,449396887.0,1585171333.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,591.809.396.887,508.465.171.333,591809396887.0,508465171333.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả ngắn hạn khác,Trong đó: > Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,591.545.085.775,1.044.229.729,591545085775.0,1044229729.0
Phải trả cho các bên liên quan (Thuyết minh số 27),Trong đó: > Phải trả cho các bên liên quan (Thuyết minh số 27),Phải trả cho các bên liên quan (Thuyết minh số 27),264.311.112,507.420.941.604,264311112.0,507420941604.0
