row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý
Công ty Cổ phần Thủy điện A Vương,Công ty Cổ phần Thủy điện A Vương,Công ty Cổ phần Thủy điện A Vương,24.560.000.000,120.344.000.000,24.560.000.000,149.328.095.100,24560000000.0,120344000000.0,24560000000.0,149328095100.0
Công ty Cổ phần Thủy điện Sông Ba Hạ,Công ty Cổ phần Thủy điện Sông Ba Hạ,Công ty Cổ phần Thủy điện Sông Ba Hạ,12.800.000.000,56.192.000.000,12.800.000.000,73.984.000.000,12800000000.0,56192000000.0,12800000000.0,73984000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,37.360.000.000,176.536.000.000,37.360.000.000,223.312.095.100,37360000000.0,176536000000.0,37360000000.0,223312095100.0
