row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023VND,numeric__Năm 2024VND,numeric__Năm 2023VND
Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,107.973.184.188,104.531.537.073,107973184188.0,104531537073.0
Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,78.906.818.491,120.155.672.920,78906818491.0,120155672920.0
Chi phí phát triển đất và xây dựng không được trừ,Chi phí phát triển đất và xây dựng không được trừ,Chi phí phát triển đất và xây dựng không được trừ,14.697.319.867,31.248.283.973,14697319867.0,31248283973.0
Chi phí lãi vay không được trừ,Chi phí lãi vay không được trừ,Chi phí lãi vay không được trừ,14.209.498.624,80.563.983.316,14209498624.0,80563983316.0
Chi phí dự phòng phải thu khó đòi không được trừ,Chi phí dự phòng phải thu khó đòi không được trừ,Chi phí dự phòng phải thu khó đòi không được trừ,50.000.000.000,-,50000000000.0,
Các khoản chi phí không được trừ khác,Các khoản chi phí không được trừ khác,Các khoản chi phí không được trừ khác,-,8.343.405.631,,8343405631.0
Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,-,7.812.990.301,,7812990301.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",-,7.812.990.301,,7812990301.0
Lợi nhuận kế toán tính thuế thu nhập doanh nghiệp,Lợi nhuận kế toán tính thuế thu nhập doanh nghiệp,Lợi nhuận kế toán tính thuế thu nhập doanh nghiệp,186.880.002.679,216.874.219.692,186880002679.0,216874219692.0
Thuế suất thuế thu nhập doanh nghiệp,Thuế suất thuế thu nhập doanh nghiệp,Thuế suất thuế thu nhập doanh nghiệp,20%,20%,0.2,0.2
Thuế thu nhập doanh nghiệp hiện hành,Thuế thu nhập doanh nghiệp hiện hành,Thuế thu nhập doanh nghiệp hiện hành,37.376.000.536,43.374.843.938,37376000536.0,43374843938.0
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,37.376.000.536,43.374.843.938,37376000536.0,43374843938.0
