row_label_raw,row_label_full,Số dư đầu năm > Dự phòng trích lập trong năm(Thuyết minh 31) > Số dư cuối năm,Năm kết thúc 31/12/2015 > Tại Việt NamTriệu VND > 700.367 > 153.779 > 854.146,Năm kết thúc 31/12/2015 > Tại chi nhánh nước ngoàiTriệu VND > 14.202 > 7.366 > 21.568,Năm kết thúc 31/12/2015 > Tổng cộngTriệu VND > 714.569 > 161.145 > 875.714,Năm kết thúc 31/12/2014 > Tại Việt NamTriệu VND > 585.772 > 114.595 > 700.367,Năm kết thúc 31/12/2014 > Tại chi nhánh nước ngoàiTriệu VND > 13.189 > 1.013 > 14.202,Năm kết thúc 31/12/2014 > Tổng cộngTriệu VND > 598.961 > 115.608 > 714.569,numeric__Năm kết thúc 31/12/2015 > Tại Việt NamTriệu VND > 700.367 > 153.779 > 854.146,numeric__Năm kết thúc 31/12/2015 > Tại chi nhánh nước ngoàiTriệu VND > 14.202 > 7.366 > 21.568,numeric__Năm kết thúc 31/12/2015 > Tổng cộngTriệu VND > 714.569 > 161.145 > 875.714,numeric__Năm kết thúc 31/12/2014 > Tại Việt NamTriệu VND > 585.772 > 114.595 > 700.367,numeric__Năm kết thúc 31/12/2014 > Tại chi nhánh nước ngoàiTriệu VND > 13.189 > 1.013 > 14.202,numeric__Năm kết thúc 31/12/2014 > Tổng cộngTriệu VND > 598.961 > 115.608 > 714.569
(ii) Biến động dự phòng cụ thể cho các khoản cho vay khách hàng như sau:,(ii) Biến động dự phòng cụ thể cho các khoản cho vay khách hàng như sau:,(ii) Biến động dự phòng cụ thể cho các khoản cho vay khách hàng như sau:,(ii) Biến động dự phòng cụ thể cho các khoản cho vay khách hàng như sau:,(ii) Biến động dự phòng cụ thể cho các khoản cho vay khách hàng như sau:,(ii) Biến động dự phòng cụ thể cho các khoản cho vay khách hàng như sau:,(ii) Biến động dự phòng cụ thể cho các khoản cho vay khách hàng như sau:,(ii) Biến động dự phòng cụ thể cho các khoản cho vay khách hàng như sau:,(ii) Biến động dự phòng cụ thể cho các khoản cho vay khách hàng như sau:,,,,,,
,,,Năm kết thúc 31/12/2015,Năm kết thúc 31/12/2015,Năm kết thúc 31/12/2015,Năm kết thúc 31/12/2014,Năm kết thúc 31/12/2014,Năm kết thúc 31/12/2014,,,,,,
,,,Tại Việt NamTriệu VND,Tại chi nhánh nước ngoàiTriệu VND,Tổng cộngTriệu VND,Tại Việt NamTriệu VND,Tại chi nhánh nước ngoàiTriệu VND,Tổng cộngTriệu VND,,,,,,
Số dư đầu năm,(ii) Biến động dự phòng cụ thể cho các khoản cho vay khách hàng như sau: > Số dư đầu năm,Số dư đầu năm,1.437.166,51.336,1.488.502,934.216,16.658,950.874,1437166.0,51336.0,1488502.0,934216.0,16658.0,950874.0
Dự phòng trích lập trong năm(Thuyết minh 31),(ii) Biến động dự phòng cụ thể cho các khoản cho vay khách hàng như sau: > Dự phòng trích lập trong năm(Thuyết minh 31),Dự phòng trích lập trong năm(Thuyết minh 31),1.462.778,48.811,1.511.589,1.837.363,34.678,1.872.041,1462778.0,48811.0,1511589.0,1837363.0,34678.0,1872041.0
Sử dụng dự phòng trong năm,(ii) Biến động dự phòng cụ thể cho các khoản cho vay khách hàng như sau: > Sử dụng dự phòng trong năm,Sử dụng dự phòng trong năm,(2.173.861),(10.586),(2.184.447),(1.334.413),-,(1.334.413),-2173861.0,-10586.0,-2184447.0,-1334413.0,,-1334413.0
Số dư cuối năm,(ii) Biến động dự phòng cụ thể cho các khoản cho vay khách hàng như sau: > Số dư cuối năm,Số dư cuối năm,726.083,89.561,815.644,1.437.166,51.336,1.488.502,726083.0,89561.0,815644.0,1437166.0,51336.0,1488502.0
