row_label_raw,row_label_full,col_0,Quá hạn dưới 90 ngàyTriệu VND,Quá hạn từ 91 đến 180 ngàyTriệu VND,Quá hạn từ 181 đến 360 ngàyTriệu VND,Quá hạn trên 360 ngàyTriệu VND,Tổng cộngTriệu VND,numeric__Quá hạn dưới 90 ngàyTriệu VND,numeric__Quá hạn từ 91 đến 180 ngàyTriệu VND,numeric__Quá hạn từ 181 đến 360 ngàyTriệu VND,numeric__Quá hạn trên 360 ngàyTriệu VND,numeric__Tổng cộngTriệu VND
Tiền gửi và cho vay các TCTD khác – gộp,Tiền gửi và cho vay các TCTD khác – gộp,Tiền gửi và cho vay các TCTD khác – gộp,2.500,-,-,264.000,266.500,2500.0,,,264000.0,266500.0
Cho vaykhách hàng – gộp,Cho vaykhách hàng – gộp,Cho vaykhách hàng – gộp,2.381.530,425.343,442.136,1.082.115,4.331.124,2381530.0,425343.0,442136.0,1082115.0,4331124.0
Chứng khoánđầu tư – gộp,Chứng khoánđầu tư – gộp,Chứng khoánđầu tư – gộp,-,-,-,280.000,280.000,,,,280000.0,280000.0
Chứng khoán đầu tưgiữ đến ngày đáo hạn,Chứng khoán đầu tưgiữ đến ngày đáo hạn,Chứng khoán đầu tưgiữ đến ngày đáo hạn,-,-,-,280.000,280.000,,,,280000.0,280000.0
Tài sản Có khác – gộp,Tài sản Có khác – gộp,Tài sản Có khác – gộp,-,-,-,6.083,6.083,,,,6083.0,6083.0
,,,2.384.030,425.343,442.136,1.632.198,4.883.707,2384030.0,425343.0,442136.0,1632198.0,4883707.0
