row_label_raw,row_label_full,col_0,31/12/2015Triệu VND,31/12/2014Triệu VND,numeric__31/12/2015Triệu VND,numeric__31/12/2014Triệu VND
"Cho vay các tổ chức kinh tế, cá nhân trong nước","Cho vay các tổ chức kinh tế, cá nhân trong nước","Cho vay các tổ chức kinh tế, cá nhân trong nước",116.694.975,97.787.567,116694975.0,97787567.0
Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,432.151,521.654,432151.0,521654.0
"Cho vay bằng vốn tài trợ, ủy thác đầu tư","Cho vay bằng vốn tài trợ, ủy thác đầu tư","Cho vay bằng vốn tài trợ, ủy thác đầu tư",533.357,303.030,533357.0,303030.0
Các khoản trả thay khách hàng,Các khoản trả thay khách hàng,Các khoản trả thay khách hàng,19.796,55.962,19796.0,55962.0
"Cho vay các tổ chức kinh tế, cá nhân nước ngoài","Cho vay các tổ chức kinh tế, cá nhân nước ngoài","Cho vay các tổ chức kinh tế, cá nhân nước ngoài",2.627.945,1.902.797,2627945.0,1902797.0
,,,120.308.224,100.571.010,120308224.0,100571010.0
Phân tích dư nợ theo chất lượng như sau:,Phân tích dư nợ theo chất lượng như sau:,Phân tích dư nợ theo chất lượng như sau:,Phân tích dư nợ theo chất lượng như sau:,Phân tích dư nợ theo chất lượng như sau:,,
,,,31/12/2015Triệu VND,31/12/2014Triệu VND,,
Nhóm 1 - Nợ đủ tiêu chuẩn,Phân tích dư nợ theo chất lượng như sau: > Nhóm 1 - Nợ đủ tiêu chuẩn,Nhóm 1 - Nợ đủ tiêu chuẩn,115.977.100,95.113.603,115977100.0,95113603.0
Nhóm 2 - Nợ cần chú ý,Phân tích dư nợ theo chất lượng như sau: > Nhóm 2 - Nợ cần chú ý,Nhóm 2 - Nợ cần chú ý,2.381.530,2.711.957,2381530.0,2711957.0
Nhóm 3 - Nợ dưới tiêu chuẩn,Phân tích dư nợ theo chất lượng như sau: > Nhóm 3 - Nợ dưới tiêu chuẩn,Nhóm 3 - Nợ dưới tiêu chuẩn,425.343,478.087,425343.0,478087.0
Nhóm 4 - Nợ nghi ngờ,Phân tích dư nợ theo chất lượng như sau: > Nhóm 4 - Nợ nghi ngờ,Nhóm 4 - Nợ nghi ngờ,442.136,902.868,442136.0,902868.0
Nhóm 5 - Nợ có khả năng mất vốn,Phân tích dư nợ theo chất lượng như sau: > Nhóm 5 - Nợ có khả năng mất vốn,Nhóm 5 - Nợ có khả năng mất vốn,1.082.115,1.364.495,1082115.0,1364495.0
,,,120.308.224,100.571.010,120308224.0,100571010.0
Phân tích dư nợ theo thời gian như sau:,Phân tích dư nợ theo thời gian như sau:,Phân tích dư nợ theo thời gian như sau:,Phân tích dư nợ theo thời gian như sau:,Phân tích dư nợ theo thời gian như sau:,,
,,,31/12/2015Triệu VND,31/12/2014Triệu VND,,
Nợ ngắn hạn,Phân tích dư nợ theo thời gian như sau: > Nợ ngắn hạn,Nợ ngắn hạn,62.663.541,62.349.786,62663541.0,62349786.0
Nợ trung hạn,Phân tích dư nợ theo thời gian như sau: > Nợ trung hạn,Nợ trung hạn,23.886.445,19.522.341,23886445.0,19522341.0
Nợ dài hạn,Phân tích dư nợ theo thời gian như sau: > Nợ dài hạn,Nợ dài hạn,33.758.238,18.698.883,33758238.0,18698883.0
,,,120.308.224,100.571.010,120308224.0,100571010.0
