row_label_raw,row_label_full,col_0,2015Triệu VND,2014Triệu VND,numeric__2015Triệu VND,numeric__2014Triệu VND
Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,,
Tiền gửi tại các TCTD khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,273.755,93.404,273755.0,93404.0
Cho vay khách hàng và cho vay các TCTD khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Cho vay khách hàng và cho vay các TCTD khác,Cho vay khách hàng và cho vay các TCTD khác,8.323.296,7.659.016,8323296.0,7659016.0
Các khoản đầu tư chứng khoán nợ,Thu nhập lãi và các khoản thu nhập tương tự từ > Các khoản đầu tư chứng khoán nợ,Các khoản đầu tư chứng khoán nợ,4.077.335,5.151.700,4077335.0,5151700.0
Thu phí từ nghiệp vụ bảo lãnh,Thu nhập lãi và các khoản thu nhập tương tự từ > Thu phí từ nghiệp vụ bảo lãnh,Thu phí từ nghiệp vụ bảo lãnh,614.512,495.902,614512.0,495902.0
Các hoạt động tín dụng khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Các hoạt động tín dụng khác,Các hoạt động tín dụng khác,122.052,138.301,122052.0,138301.0
,,,13.410.950,13.538.323,13410950.0,13538323.0
Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,,
Các khoản tiền gửi,Chi phí lãi và các chi phí tương tự cho > Các khoản tiền gửi,Các khoản tiền gửi,(5.446.296),(5.841.246),-5446296.0,-5841246.0
Các khoản tiền vay,Chi phí lãi và các chi phí tương tự cho > Các khoản tiền vay,Các khoản tiền vay,(279.024),(386.951),-279024.0,-386951.0
Phát hành giấy tờ có giá,Chi phí lãi và các chi phí tương tự cho > Phát hành giấy tờ có giá,Phát hành giấy tờ có giá,(245.575),(240.003),-245575.0,-240003.0
Các hoạt động tín dụng khác,Chi phí lãi và các chi phí tương tự cho > Các hoạt động tín dụng khác,Các hoạt động tín dụng khác,(165.703),(94.287),-165703.0,-94287.0
,,,(6.136.598),(6.562.487),-6136598.0,-6562487.0
Thu nhập lãi thuần,Chi phí lãi và các chi phí tương tự cho > Thu nhập lãi thuần,Thu nhập lãi thuần,7.274.352,6.975.836,7274352.0,6975836.0
