row_label_raw,row_label_full,col_0,2015Triệu VND,2014Triệu VND,numeric__2015Triệu VND,numeric__2014Triệu VND
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",155.866,142.794,155866.0,142794.0
Lương và các chi phí liên quan,Lương và các chi phí liên quan,Lương và các chi phí liên quan,1.485.985,1.368.878,1485985.0,1368878.0
Chi phí lương và phụ cấp,Chi phí lương và phụ cấp,Chi phí lương và phụ cấp,1.391.341,1.287.481,1391341.0,1287481.0
Các chi phí theo lương,Các chi phí theo lương,Các chi phí theo lương,89.435,76.903,89435.0,76903.0
Chi trợ cấp thất nghiệp,Chi trợ cấp thất nghiệp,Chi trợ cấp thất nghiệp,1.717,1.055,1717.0,1055.0
Chi công tác xã hội,Chi công tác xã hội,Chi công tác xã hội,3.492,3.439,3492.0,3439.0
Chi phí về tài sản,Chi phí về tài sản,Chi phí về tài sản,759.887,684.323,759887.0,684323.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi phí khấu hao và khấu trừ,Trong đó: > Chi phí khấu hao và khấu trừ,Chi phí khấu hao và khấu trừ,284.484,263.457,284484.0,263457.0
Chi phí thuê văn phòng,Trong đó: > Chi phí thuê văn phòng,Chi phí thuê văn phòng,334.013,300.117,334013.0,300117.0
Chi phí quản lý doanh nghiệp,Trong đó: > Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,461.830,443.137,461830.0,443137.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi cho hoạt động quản lý công vụ,Trong đó: > Chi cho hoạt động quản lý công vụ,Chi cho hoạt động quản lý công vụ,54.786,56.447,54786.0,56447.0
"Chi phí quảng cáo, tiếp thị và thông tin liên lạc","Trong đó: > Chi phí quảng cáo, tiếp thị và thông tin liên lạc","Chi phí quảng cáo, tiếp thị và thông tin liên lạc",224.499,223.183,224499.0,223183.0
"Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Trong đó: > Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",97.806,78.335,97806.0,78335.0
Chi phí hoạt động khác,Trong đó: > Chi phí hoạt động khác,Chi phí hoạt động khác,290.810,253.348,290810.0,253348.0
,,,3.252.184,2.970.815,3252184.0,2970815.0
