row_label_raw,row_label_full,Trái phiếu phổ thông phát hành năm 2010 (i),31/12/2015Triệu VND > 2.000.000,31/12/2014Triệu VND > 2.000.000,numeric__31/12/2015Triệu VND > 2.000.000,numeric__31/12/2014Triệu VND > 2.000.000
Giấy tờ có giá khác,Giấy tờ có giá khác,Giấy tờ có giá khác,80.058,58,80058.0,58.0
,,,2.080.058,2.000.058,2080058.0,2000058.0
