row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2015,Tổng giá trị của hợp đồng (theo tỷ giá ngày hiệu lực hợp đồng) > Triệu VND > Tại ngày 31 tháng 12 năm 2015,Tổng giá trị của hợp đồng (theo tỷ giá ngày hiệu lực hợp đồng) > Tài sản Triệu VND > Tại ngày 31 tháng 12 năm 2015,Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày lập báo cáo) > Nợ phải trả Triệu VND > Tại ngày 31 tháng 12 năm 2015,Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày lập báo cáo) > Giá trị thuần Triệu VND > Tại ngày 31 tháng 12 năm 2015,numeric__Tổng giá trị của hợp đồng (theo tỷ giá ngày hiệu lực hợp đồng) > Triệu VND > Tại ngày 31 tháng 12 năm 2015,numeric__Tổng giá trị của hợp đồng (theo tỷ giá ngày hiệu lực hợp đồng) > Tài sản Triệu VND > Tại ngày 31 tháng 12 năm 2015,numeric__Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày lập báo cáo) > Nợ phải trả Triệu VND > Tại ngày 31 tháng 12 năm 2015,numeric__Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày lập báo cáo) > Giá trị thuần Triệu VND > Tại ngày 31 tháng 12 năm 2015
Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,7.116.212,33.740,-,33.740,7116212.0,33740.0,,33740.0
Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,5.748.854,62.697,-,62.697,5748854.0,62697.0,,62697.0
,,,12.865.066,96.437,-,96.437,12865066.0,96437.0,,96437.0
Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,,,,
Giao dịch kỳ hạn tiền tệ,Tại ngày 31 tháng 12 năm 2014 > Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,8.694.917,-,(10.017),(10.017),8694917.0,,-10017.0,-10017.0
Giao dịch hoán đổi tiền tệ,Tại ngày 31 tháng 12 năm 2014 > Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,5.257.284,15.404,-,15.404,5257284.0,15404.0,,15404.0
,,,13.952.201,15.404,(10.017),5.387,13952201.0,15404.0,-10017.0,5387.0
