row_label_raw,row_label_full,col_0,Tỷ giá ngày > 31/12/2015 VND,Tỷ giá ngày > 31/12/2014 VND,numeric__Tỷ giá ngày > 31/12/2015 VND,numeric__Tỷ giá ngày > 31/12/2014 VND
USD,USD,USD,21.890,21.246,21890.0,21246.0
EUR,EUR,EUR,24.426,25.857,24426.0,25857.0
GBP,GBP,GBP,33.120,33.093,33120.0,33093.0
CHF,CHF,CHF,22.188,21.466,22188.0,21466.0
JPY,JPY,JPY,186,178,186.0,178.0
SGD,SGD,SGD,15.801,16.080,15801.0,16080.0
CAD,CAD,CAD,16.099,18.299,16099.0,18299.0
AUD,AUD,AUD,16.254,17.340,16254.0,17340.0
