row_label_raw,row_label_full,col_0,2015Triệu VND,2014Triệu VND,numeric__2015Triệu VND,numeric__2014Triệu VND
Chi phí thuế thu nhập hiện hành,Chi phí thuế thu nhập hiện hành,Chi phí thuế thu nhập hiện hành,,,,
Kỳ hiện hành,Chi phí thuế thu nhập hiện hành > Kỳ hiện hành,Kỳ hiện hành,682.442,648.414,682442.0,648414.0
Chi phí thuế thu nhập,Chi phí thuế thu nhập hiện hành > Chi phí thuế thu nhập,Chi phí thuế thu nhập,682.442,648.414,682442.0,648414.0
(b) Đối chiếu thuế suất thực tế,(b) Đối chiếu thuế suất thực tế,(b) Đối chiếu thuế suất thực tế,(b) Đối chiếu thuế suất thực tế,(b) Đối chiếu thuế suất thực tế,,
,,,2015Triệu VND,2014Triệu VND,,
Lợi nhuận trước thuế,(b) Đối chiếu thuế suất thực tế > Lợi nhuận trước thuế,Lợi nhuận trước thuế,3.151.038,3.002.557,3151038.0,3002557.0
Điều chỉnh cho các khoản,Điều chỉnh cho các khoản,Điều chỉnh cho các khoản,,,,
- Thu nhập không chịu thuế,Điều chỉnh cho các khoản > - Thu nhập không chịu thuế,- Thu nhập không chịu thuế,(61.658),(72.847),-61658.0,-72847.0
- Lợi nhuận của chi nhánh nước ngoài,Điều chỉnh cho các khoản > - Lợi nhuận của chi nhánh nước ngoài,- Lợi nhuận của chi nhánh nước ngoài,(23.914),(27.796),-23914.0,-27796.0
- Chi phí không được khấu trừ thuế,Điều chỉnh cho các khoản > - Chi phí không được khấu trừ thuế,- Chi phí không được khấu trừ thuế,2.094,2.218,2094.0,2218.0
,,,3.067.560,2.904.132,3067560.0,2904132.0
Chi phí thuế TNDN theo thuế suất của Ngân hàng,Điều chỉnh cho các khoản > Chi phí thuế TNDN theo thuế suất của Ngân hàng,Chi phí thuế TNDN theo thuế suất của Ngân hàng,674.863,638.909,674863.0,638909.0
Thuế TNDN của chi nhánh nước ngoài,Điều chỉnh cho các khoản > Thuế TNDN của chi nhánh nước ngoài,Thuế TNDN của chi nhánh nước ngoài,7.579,9.505,7579.0,9505.0
Tổng chi phí thuế thu nhập,Điều chỉnh cho các khoản > Tổng chi phí thuế thu nhập,Tổng chi phí thuế thu nhập,682.442,648.414,682442.0,648414.0
