row_label_raw,row_label_full,col_0,Thuyết minh,2015Triệu VND,2014Triệu VND,numeric__Thuyết minh,numeric__2015Triệu VND,numeric__2014Triệu VND
(Hoàn nhập) dự phòng chung cho vay các TCTD khác (Hoàn nhập)/trích lập dự phòng cụ thể tiền gửi và cho vay các TCTD khác,(Hoàn nhập) dự phòng chung cho vay các TCTD khác (Hoàn nhập)/trích lập dự phòng cụ thể tiền gửi và cho vay các TCTD khác,(Hoàn nhập) dự phòng chung cho vay các TCTD khác (Hoàn nhập)/trích lập dự phòng cụ thể tiền gửi và cho vay các TCTD khác,7,(173.500),197.200,7.0,-173500.0,197200.0
Trích lập dự phòng chung cho vay khách hàng,Trích lập dự phòng chung cho vay khách hàng,Trích lập dự phòng chung cho vay khách hàng,11,161.145,115.608,11.0,161145.0,115608.0
Trích lập dự phòng cụ thể cho vay khách hàng,Trích lập dự phòng cụ thể cho vay khách hàng,Trích lập dự phòng cụ thể cho vay khách hàng,11,1.511.589,1.872.041,11.0,1511589.0,1872041.0
(Hoàn nhập) dự phòng rủi ro cho các tải sản Có khác,(Hoàn nhập) dự phòng rủi ro cho các tải sản Có khác,(Hoàn nhập) dự phòng rủi ro cho các tải sản Có khác,16,-,(863),16.0,,-863.0
(Hoàn nhập) dự phòng chung cho các cam kết ngoại bảng Trích lập dự phòng trái phiếu đặc biệt do VAMC phát hành,(Hoàn nhập) dự phòng chung cho các cam kết ngoại bảng Trích lập dự phòng trái phiếu đặc biệt do VAMC phát hành,(Hoàn nhập) dự phòng chung cho các cam kết ngoại bảng Trích lập dự phòng trái phiếu đặc biệt do VAMC phát hành,12,512.442,129.422,12.0,512442.0,129422.0
,,,,2.011.676,1.960.720,,2011676.0,1960720.0
