row_label_raw,row_label_full,col_0,31/12/2015Triệu VND,31/12/2014Triệu VND,numeric__31/12/2015Triệu VND,numeric__31/12/2014Triệu VND
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,,
▪ Các khoản phải thu nội bộ,Các khoản phải thu > ▪ Các khoản phải thu nội bộ,▪ Các khoản phải thu nội bộ,59.213,84.570,59213.0,84570.0
▪ Các hợp đồng mua và cam kết bán lại chứng khoán,Các khoản phải thu > ▪ Các hợp đồng mua và cam kết bán lại chứng khoán,▪ Các hợp đồng mua và cam kết bán lại chứng khoán,-,1.229.089,,1229089.0
▪ Các khoản tạm ứng và đặt cọc hợp đồng,Các khoản phải thu > ▪ Các khoản tạm ứng và đặt cọc hợp đồng,▪ Các khoản tạm ứng và đặt cọc hợp đồng,3.669.345,1.072.305,3669345.0,1072305.0
▪ Các khoản đặt cọc hợp đồng đại lý bảo hiểm,Các khoản phải thu > ▪ Các khoản đặt cọc hợp đồng đại lý bảo hiểm,▪ Các khoản đặt cọc hợp đồng đại lý bảo hiểm,226.434,104.433,226434.0,104433.0
▪ Các khoản ký quỹ báo lãnh tại ngân hàng nước ngoài,Các khoản phải thu > ▪ Các khoản ký quỹ báo lãnh tại ngân hàng nước ngoài,▪ Các khoản ký quỹ báo lãnh tại ngân hàng nước ngoài,80.551,53.308,80551.0,53308.0
▪ Các khoản phải thu khác,Các khoản phải thu > ▪ Các khoản phải thu khác,▪ Các khoản phải thu khác,820.603,668.814,820603.0,668814.0
,,,4.856.146,3.212.519,4856146.0,3212519.0
Các khoản lãi và phí phải thu,Các khoản phải thu > Các khoản lãi và phí phải thu,Các khoản lãi và phí phải thu,2.679.565,3.323.856,2679565.0,3323856.0
Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,,
▪ Chi phí chờ phân bố,Tài sản Có khác > ▪ Chi phí chờ phân bố,▪ Chi phí chờ phân bố,326.676,242.295,326676.0,242295.0
▪ Tài sản gán nợ đã chuyển quyền sở hữu cho TCTD,Tài sản Có khác > ▪ Tài sản gán nợ đã chuyển quyền sở hữu cho TCTD,▪ Tài sản gán nợ đã chuyển quyền sở hữu cho TCTD,400.000,-,400000.0,
▪ Các tài sản có khác,Tài sản Có khác > ▪ Các tài sản có khác,▪ Các tài sản có khác,20.550,13.136,20550.0,13136.0
,,,747.226,255.431,747226.0,255431.0
Dự phòng rủi ro các tài sản Có khác (i),Tài sản Có khác > Dự phòng rủi ro các tài sản Có khác (i),Dự phòng rủi ro các tài sản Có khác (i),(6.083),(6.083),-6083.0,-6083.0
,,,8.276.854,6.785.723,8276854.0,6785723.0
