row_label_raw,row_label_full,col_0,Số phải thu đầu năm,Số phải nộp đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số phải thu cuối năm,Số phải nộp cuối năm,numeric__Số phải thu đầu năm,numeric__Số phải nộp đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số phải thu cuối năm,numeric__Số phải nộp cuối năm
,,,VND,VND,VND,VND,VND,VND,,,,,,
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,9.632.950,-,35.823.829.135,35.823.829.135,9.632.950,-,9632950.0,,35823829135.0,35823829135.0,9632950.0,
"Thuế Xuất khẩu, Nhập khẩu","Thuế Xuất khẩu, Nhập khẩu","Thuế Xuất khẩu, Nhập khẩu",-,-,175.997.944,175.997.944,-,-,,,175997944.0,175997944.0,,
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,-,4.499.399.393,31.218.948.141,28.799.399.393,-,6.918.948.141,,4499399393.0,31218948141.0,28799399393.0,,6918948141.0
Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,-,351.080.602,7.810.067.266,7.136.172.601,-,1.024.975.267,,351080602.0,7810067266.0,7136172601.0,,1024975267.0
"Thuế Nhà đất, Tiền thuê đất","Thuế Nhà đất, Tiền thuê đất","Thuế Nhà đất, Tiền thuê đất",-,-,5.544.225.250,4.212.440.810,-,1.331.784.440,,,5544225250.0,4212440810.0,,1331784440.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,-,5.000.000,5.000.000,-,-,,,5000000.0,5000000.0,,
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",-,-,834.646.172,-,-,834.646.172,,,834646172.0,,,834646172.0
,,,9.632.950,4.850.479.995,81.412.713.908,76.152.839.883,9.632.950,10.110.354.020,9632950.0,4850479995.0,81412713908.0,76152839883.0,9632950.0,10110354020.0
