row_label_raw,row_label_full,col_0,31/12/2016 > Giá trịVND,31/12/2016 > Số có khả năng trảngVND,01/01/2016 > Giá trịVND,01/01/2016 > Số có khả năng trảngVND,numeric__31/12/2016 > Giá trịVND,numeric__31/12/2016 > Số có khả năng trảngVND,numeric__01/01/2016 > Giá trịVND,numeric__01/01/2016 > Số có khả năng trảngVND
a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,,,,
Công ty TNHH,a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > Công ty TNHH,Công ty TNHH,-,-,24.860.000.000,24.860.000.000,,,24860000000.0,24860000000.0
MTV Cadivi ĐồngNai,MTV Cadivi ĐồngNai,MTV Cadivi ĐồngNai,,,,,,,,
Công ty Cổ phần,MTV Cadivi ĐồngNai > Công ty Cổ phần,Công ty Cổ phần,-,-,28.126.311.000,28.126.311.000,,,28126311000.0,28126311000.0
Đầu tư Lạc HồngCông ty Cổ phần,MTV Cadivi ĐồngNai > Đầu tư Lạc HồngCông ty Cổ phần,Đầu tư Lạc HồngCông ty Cổ phần,43.365.078.051,43.365.078.051,75.512.559.134,75.512.559.134,43365078051.0,43365078051.0,75512559134.0,75512559134.0
Dây đồng CFTCông ty Cổ phần,MTV Cadivi ĐồngNai > Dây đồng CFTCông ty Cổ phần,Dây đồng CFTCông ty Cổ phần,-,-,37.372.908.100,37.372.908.100,,,37372908100.0,37372908100.0
Kim loại màu vànhựa Đồng ViệtCông ty TNHH,MTV Cadivi ĐồngNai > Kim loại màu vànhựa Đồng ViệtCông ty TNHH,Kim loại màu vànhựa Đồng ViệtCông ty TNHH,74.981.795.916,74.981.795.916,-,-,74981795916.0,74981795916.0,,
MTV Thiết bị đođiệnPhải trả các đốitượng khác,MTV Cadivi ĐồngNai > MTV Thiết bị đođiệnPhải trả các đốitượng khác,MTV Thiết bị đođiệnPhải trả các đốitượng khác,6.854.743.432,6.854.743.432,46.861.927.172,46.861.927.172,6854743432.0,6854743432.0,46861927172.0,46861927172.0
,,,125.201.617.399,125.201.617.399,212.733.705.406,212.733.705.406,125201617399.0,125201617399.0,212733705406.0,212733705406.0
