row_label_raw,row_label_full,Tên công ty,Nơi thành lập và hoạt động,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,Hoạt động kinh doanh chính,numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết,numeric__Hoạt động kinh doanh chính
Công ty Cổ phần Chế tạo Máy điện Việt Nam - Hungari (VIHEM),Công ty Cổ phần Chế tạo Máy điện Việt Nam - Hungari (VIHEM),Công ty Cổ phần Chế tạo Máy điện Việt Nam - Hungari (VIHEM),TP. Hà Nội,"34,27%","34,27%","Sản xuất, chế tạo, kinh doanh thiết bị điện",,0.3427,0.3427,
Công ty Cổ phần Sản xuất và Thương mại EMIC (EPT),Công ty Cổ phần Sản xuất và Thương mại EMIC (EPT),Công ty Cổ phần Sản xuất và Thương mại EMIC (EPT),TP. Hà Nội,"25,50%","25,50%","Sản xuất, chế tạo, kinh doanh thiết bị điện",,0.255,0.255,
Công ty Dây đồng Việt Nam (CFT),Công ty Dây đồng Việt Nam (CFT),Công ty Dây đồng Việt Nam (CFT),Tỉnh Đồng Nai,"36,35%","36,35%",Sản xuất dây đồng và dây đồng tráng thiếc,,0.3635,0.3635,
Công ty Cổ phần Khí cụ điện I (VINAKIP),Công ty Cổ phần Khí cụ điện I (VINAKIP),Công ty Cổ phần Khí cụ điện I (VINAKIP),TP. Hà Nội,"49,24%","49,24%","Sản xuất, chế tạo, kinh doanh thiết bị điện",,0.4924,0.4924,
Công ty cổ phần kho vận Miền Nam (9),Công ty cổ phần kho vận Miền Nam (9),Công ty cổ phần kho vận Miền Nam (9),Tp. Hồ Chí Minh,"24,93%","24,93%","Dịch vụ kho bãi, vận chuyển, khai thác cảng",,0.2493,0.2493,
