row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2016 > VND,Năm 2015 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2016 > VND,numeric__Năm 2015 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,23,1.293.217.786.441,1.357.283.426.331,,23.0,1293217786441.0,1357283426331.0
02,02,02,2. Các khoản giảm trừ doanh thu,24,4.106.711.000,7.207.354.930,,24.0,4106711000.0,7207354930.0
10,10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,1.289.111.075.441,1.350.076.071.401,,,1289111075441.0,1350076071401.0
11,11,11,4. Giá vốn hàng bán,25,1.120.538.097.570,1.139.357.295.319,,25.0,1120538097570.0,1139357295319.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,168.572.977.871,210.718.776.082,,,168572977871.0,210718776082.0
21,21,21,6. Doanh thu hoạt động tài chính,26,270.007.989.535,156.149.387.465,,26.0,270007989535.0,156149387465.0
22,22,22,7. Chi phí tài chính,27,34.755.728.742,971.650.284,,27.0,34755728742.0,971650284.0
23,23,23,Trong đó: Chi phí lãi vay,,19.030.934.004,556.154.000,,,19030934004.0,556154000.0
25,25,25,8. Chi phí bán hàng,28,22.489.584.001,20.559.666.575,,28.0,22489584001.0,20559666575.0
26,26,26,9. Chi phí quản lý doanh nghiệp,29,46.237.360.457,62.162.978.295,,29.0,46237360457.0,62162978295.0
30,30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,335.098.294.206,283.173.868.393,,,335098294206.0,283173868393.0
31,31,31,11. Thu nhập khác,30,3.524.130.157,296.526.042,,30.0,3524130157.0,296526042.0
32,32,32,12. Chi phí khác,31,4.613.221.981,319.553.766,,31.0,4613221981.0,319553766.0
40,40,40,13. Lợi nhuận khác,,(1.089.091.824),(23.027.724),,,-1089091824.0,-23027724.0
50,50,50,14. Tổng lợi nhuận kế toán trước thuế,,334.009.202.382,283.150.840.669,,,334009202382.0,283150840669.0
51,51,51,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,32,28.502.673.222,33.499.399.393,,32.0,28502673222.0,33499399393.0
52,52,52,16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,,-,-,,,,
60,52 > 60,60,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,,305.506.529.160,249.651.441.276,,,305506529160.0,249651441276.0
