row_label_raw,row_label_full,Ngoại tệ các loại,Ngoại tệ các loại_1,Ngoại tệ các loại_2,numeric__Ngoại tệ các loại_1,numeric__Ngoại tệ các loại_2
,,,31/12/2016,01/01/2016,,
- Đồng đỏ la Mỹ (USD),- Đồng đỏ la Mỹ (USD),- Đồng đỏ la Mỹ (USD),"447,53",18.692,447.53,18692.0
- Đồng Yên Nhật (JPY),- Đồng Yên Nhật (JPY),- Đồng Yên Nhật (JPY),-,33.000,,33000.0
