row_label_raw,row_label_full,5 . PHẢI THU CỦA KHÁCH HÀNG NGẮN HẠN,5 . PHẢI THU CỦA KHÁCH HÀNG NGẮN HẠN_1,31/12/2016VND,01/01/2016VND,numeric__5 . PHẢI THU CỦA KHÁCH HÀNG NGẮN HẠN_1,numeric__31/12/2016VND,numeric__01/01/2016VND
a),a),a),Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,,,,,
a),a) > a),a),- Tổng Công ty Điện lực Miền Nam TNHH,48.006.417.479,67.408.349.632,,48006417479.0,67408349632.0
a),a) > a),a),- Công ty Cổ phần Dây cấp điện Việt Nam,81.430.811.033,112.574.675.940,,81430811033.0,112574675940.0
a),a) > a),a),- Công ty TNHH GELEX Campuchia,10.881.605.862,33.308.028.708,,10881605862.0,33308028708.0
a),a) > a),a),- Các khoản phải thu khách hàng khác,23.131.438.866,148.350.383.568,,23131438866.0,148350383568.0
a),a) > a),a),,163.450.273.240,361.641.437.848,,163450273240.0,361641437848.0
b),a) > b),b),Phải thu khách hàng là các bên liên quanXem thông tin chi tiết tại thuyết minh số 37.,92.658.489.064,166.832.496.966,,92658489064.0,166832496966.0
6 . PHẢI THU VỀ CHO VAY NGẮN HẠN,6 . PHẢI THU VỀ CHO VAY NGẮN HẠN,6 . PHẢI THU VỀ CHO VAY NGẮN HẠN,6 . PHẢI THU VỀ CHO VAY NGẮN HẠN,31/12/2016VND,01/01/2016VND,,,
6 . PHẢI THU VỀ CHO VAY NGẮN HẠN,6 . PHẢI THU VỀ CHO VAY NGẮN HẠN,6 . PHẢI THU VỀ CHO VAY NGẮN HẠN,6 . PHẢI THU VỀ CHO VAY NGẮN HẠN,31/12/2016VND,01/01/2016VND,,,
6 . PHẢI THU VỀ CHO VAY NGẮN HẠN,6 . PHẢI THU VỀ CHO VAY NGẮN HẠN,6 . PHẢI THU VỀ CHO VAY NGẮN HẠN,6 . PHẢI THU VỀ CHO VAY NGẮN HẠN,31/12/2016VND,01/01/2016VND,,,
6 . PHẢI THU VỀ CHO VAY NGẮN HẠN,6 . PHẢI THU VỀ CHO VAY NGẮN HẠN,6 . PHẢI THU VỀ CHO VAY NGẮN HẠN,6 . PHẢI THU VỀ CHO VAY NGẮN HẠN,31/12/2016VND,01/01/2016VND,,,
6 . PHẢI THU VỀ CHO VAY NGẮN HẠN,6 . PHẢI THU VỀ CHO VAY NGẮN HẠN,6 . PHẢI THU VỀ CHO VAY NGẮN HẠN,6 . PHẢI THU VỀ CHO VAY NGẮN HẠN,31/12/2016VND,01/01/2016VND,,,
