row_label_raw,row_label_full,col_0,31/12/2016,31/12/2016_1,01/01/2016,01/01/2016_1,numeric__31/12/2016,numeric__31/12/2016_1,numeric__01/01/2016,numeric__01/01/2016_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
,,,VND,VND,VND,VND,,,,
Đầu tư vào Công ty con,Đầu tư vào Công ty con,Đầu tư vào Công ty con,1.971.025.617.177,-,492.960.564.527,-,1971025617177.0,,492960564527.0,
- Công ty Cổ phần Dây cấp điện Việt Nam (1),- Công ty Cổ phần Dây cấp điện Việt Nam (1),- Công ty Cổ phần Dây cấp điện Việt Nam (1),484.822.695.174,-,220.957.490.174,-,484822695174.0,,220957490174.0,
- Công ty Cổ phần Chế tạo Điện cơ Hà Nội (2),- Công ty Cổ phần Chế tạo Điện cơ Hà Nội (2),- Công ty Cổ phần Chế tạo Điện cơ Hà Nội (2),214.009.733.181,-,214.009.733.181,-,214009733181.0,,214009733181.0,
- Công ty Cổ phần Đầu tư Xây dựng GELEX (3),- Công ty Cổ phần Đầu tư Xây dựng GELEX (3),- Công ty Cổ phần Đầu tư Xây dựng GELEX (3),13.000.000.000,-,-,-,13000000000.0,,,
- Công ty Cổ phần Chế tạo Bom Hải Dương (7),- Công ty Cổ phần Chế tạo Bom Hải Dương (7),- Công ty Cổ phần Chế tạo Bom Hải Dương (7),-,-,27.333.284.404,-,,,27333284404.0,
- Công ty Cổ phần Khí cụ điện I (8),- Công ty Cổ phần Khí cụ điện I (8),- Công ty Cổ phần Khí cụ điện I (8),-,-,30.128.906.768,-,,,30128906768.0,
- Công ty TNHH GELEX Campuchia,- Công ty TNHH GELEX Campuchia,- Công ty TNHH GELEX Campuchia,531.150.000,-,531.150.000,-,531150000.0,,531150000.0,
- Công ty Cổ phần Thiết bị điện (4),- Công ty Cổ phần Thiết bị điện (4),- Công ty Cổ phần Thiết bị điện (4),670.662.038.822,-,-,-,670662038822.0,,,
- Công ty TNHH MTV Thiết bị do điện (5),- Công ty TNHH MTV Thiết bị do điện (5),- Công ty TNHH MTV Thiết bị do điện (5),368.000.000.000,-,-,-,368000000000.0,,,
- Công ty TNHH MTV Năng lượng GELEX (6),- Công ty TNHH MTV Năng lượng GELEX (6),- Công ty TNHH MTV Năng lượng GELEX (6),220.000.000.000,-,-,-,220000000000.0,,,
"Đầu tư vào Công ty liên doanh, liên kết","Đầu tư vào Công ty liên doanh, liên kết","Đầu tư vào Công ty liên doanh, liên kết",681.940.062.485,(14.721.860.307),189.090.285.532,-,681940062485.0,-14721860307.0,189090285532.0,
- Công ty Cổ phần Chế tạo Máy điện Việt Nam - Hungari,- Công ty Cổ phần Chế tạo Máy điện Việt Nam - Hungari,- Công ty Cổ phần Chế tạo Máy điện Việt Nam - Hungari,16.777.167.627,(14.721.860.307),16.777.167.627,-,16777167627.0,-14721860307.0,16777167627.0,
- Công ty Cổ phần Vật tư và Xây dựng Hà Nội (10),- Công ty Cổ phần Vật tư và Xây dựng Hà Nội (10),- Công ty Cổ phần Vật tư và Xây dựng Hà Nội (10),-,-,5.233.587.356,-,,,5233587356.0,
- Công ty Cổ phần Sản xuất và Thương mại EMIC,- Công ty Cổ phần Sản xuất và Thương mại EMIC,- Công ty Cổ phần Sản xuất và Thương mại EMIC,5.332.103.750,-,5.332.103.750,-,5332103750.0,,5332103750.0,
- Công ty Cổ phần Thiết bị điện,- Công ty Cổ phần Thiết bị điện,- Công ty Cổ phần Thiết bị điện,-,-,92.462.038.822,-,,,92462038822.0,
- Công ty Dây đồng Việt Nam - CFT,- Công ty Dây đồng Việt Nam - CFT,- Công ty Dây đồng Việt Nam - CFT,69.285.387.977,-,69.285.387.977,-,69285387977.0,,69285387977.0,
- Công ty Cổ phần Khí cụ điện I (8),- Công ty Cổ phần Khí cụ điện I (8),- Công ty Cổ phần Khí cụ điện I (8),36.252.566.768,-,-,-,36252566768.0,,,
- Công ty Cổ phần Kho vận Miền Nam (9),- Công ty Cổ phần Kho vận Miền Nam (9),- Công ty Cổ phần Kho vận Miền Nam (9),554.292.836.363,-,-,-,554292836363.0,,,
,,,2.652.965.679.662,(14.721.860.307),682.050.850.059,-,2652965679662.0,-14721860307.0,682050850059.0,
