row_label_raw,row_label_full,col_0,31/12/2016 > Giá trị,31/12/2016 > Dự phòng,01/01/2016 > Giá trị,01/01/2016 > Dự phòng,numeric__31/12/2016 > Giá trị,numeric__31/12/2016 > Dự phòng,numeric__01/01/2016 > Giá trị,numeric__01/01/2016 > Dự phòng
,,,VND,VND,VND,VND,,,,
"Phải thu về lãi tiền gửi, tiền cho vay","Phải thu về lãi tiền gửi, tiền cho vay","Phải thu về lãi tiền gửi, tiền cho vay",2.741.704.141,-,5.319.317.210,-,2741704141.0,,5319317210.0,
Tạm ứng,Tạm ứng,Tạm ứng,149.000.000,-,801.695.136,-,149000000.0,,801695136.0,
"Ký cược, ký quỹ","Ký cược, ký quỹ","Ký cược, ký quỹ",22.470.000,-,22.470.000,-,22470000.0,,22470000.0,
Tiền mua thêm cổ phần Công ty Cổ phần khí cụ điện 1,Tiền mua thêm cổ phần Công ty Cổ phần khí cụ điện 1,Tiền mua thêm cổ phần Công ty Cổ phần khí cụ điện 1,4.957.327.000,-,6.123.660.000,-,4957327000.0,,6123660000.0,
Phải thu Công ty GELEX Cambodia,Phải thu Công ty GELEX Cambodia,Phải thu Công ty GELEX Cambodia,3.000.000.000,-,4.957.327.000,-,3000000000.0,,4957327000.0,
"Tạm ứng tiền thường HĐQT, ban điều hành","Tạm ứng tiền thường HĐQT, ban điều hành","Tạm ứng tiền thường HĐQT, ban điều hành",,,1.100.000.000,-,,,1100000000.0,
Phải thu khác,Phải thu khác,Phải thu khác,184.374.515,-,107.448.004,-,184374515.0,,107448004.0,
,,,11.054.875.656,-,18.431.917.350,-,11054875656.0,,18431917350.0,
