row_label_raw,row_label_full,Đầu tư vào đơn vị khác,Số cuối năm > Giá gốc > 41.020.404.422,Số cuối năm > Giá trị hợp lý(*) > 9.119.544.290,Số cuối năm > Dự phòng > (31.900.860.132),Số đầu năm > Giá gốc > 480.000.000,Số đầu năm > Giá trị hợp lý(*) > -,Số đầu năm > Dự phòng > (480.000.000),numeric__Số cuối năm > Giá gốc > 41.020.404.422,numeric__Số cuối năm > Giá trị hợp lý(*) > 9.119.544.290,numeric__Số cuối năm > Dự phòng > (31.900.860.132),numeric__Số đầu năm > Giá gốc > 480.000.000,numeric__Số đầu năm > Giá trị hợp lý(*) > -,numeric__Số đầu năm > Dự phòng > (480.000.000)
- Công ty CP Dịch vụCông Cộng Đức LongBảo Lộc(1),- Công ty CP Dịch vụCông Cộng Đức LongBảo Lộc(1),- Công ty CP Dịch vụCông Cộng Đức LongBảo Lộc(1),480.000.000,-,(480.000.000),480.000.000,-,(480.000.000),480000000.0,,-480000000.0,480000000.0,,-480000000.0
- Công ty Cổ phần Tậpđoàn Alpha Seven(2),- Công ty Cổ phần Tậpđoàn Alpha Seven(2),- Công ty Cổ phần Tậpđoàn Alpha Seven(2),"40.540.404.422(#13,613,299.00 HKD)",9.119.544.290,(31.420.860.132),-,-,-,,9119544290.0,-31420860132.0,,,
Cộng,Cộng,Cộng,41.020.404.422,9.119.544.290,(31.900.860.132),480.000.000,-,(480.000.000),41020404422.0,9119544290.0,-31900860132.0,480000000.0,,-480000000.0
