row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu các bên liên quan,Phải thu các bên liên quan,Phải thu các bên liên quan,14.914.559.709,10.542.904.208,14914559709.0,10542904208.0
Phải thu về lãi cho vay,Phải thu về lãi cho vay,Phải thu về lãi cho vay,2.594.007.623,2.594.007.623,2594007623.0,2594007623.0
- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,2.594.007.623,2.594.007.623,2594007623.0,2594007623.0
Phải thu khác,Phải thu khác,Phải thu khác,12.320.552.086,7.948.896.585,12320552086.0,7948896585.0
- Công ty TNHH Điện tử DLG Ansen,- Công ty TNHH Điện tử DLG Ansen,- Công ty TNHH Điện tử DLG Ansen,12.320.552.086,7.948.896.585,12320552086.0,7948896585.0
Phải thu các tổ chức và cá nhân khác,Phải thu các tổ chức và cá nhân khác,Phải thu các tổ chức và cá nhân khác,460.898.672.834,257.398.885.511,460898672834.0,257398885511.0
- Phải thu về lãi cho vay,- Phải thu về lãi cho vay,- Phải thu về lãi cho vay,423.496.802.312,219.164.745.409,423496802312.0,219164745409.0
- Tạm ứng cho nhân viên,- Tạm ứng cho nhân viên,- Tạm ứng cho nhân viên,3.646.779.031,3.913.301.730,3646779031.0,3913301730.0
"- Ký quỹ, ký cược ngắn hạn","- Ký quỹ, ký cược ngắn hạn","- Ký quỹ, ký cược ngắn hạn",3.743.211.370,16.917.507.738,3743211370.0,16917507738.0
- Phải thu khác,- Phải thu khác,- Phải thu khác,17.691.328.035,17.403.330.634,17691328035.0,17403330634.0
Cộng,Cộng,Cộng,463.492.680.457,267.941.789.719,463492680457.0,267941789719.0
