row_label_raw,row_label_full,Chi tiết gồm:,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
"- Chi phí nguyên liệu, vật liệu","- Chi phí nguyên liệu, vật liệu","- Chi phí nguyên liệu, vật liệu",555.606.739.097,641.254.104.718,555606739097.0,641254104718.0
- Chi phí nhân công,- Chi phí nhân công,- Chi phí nhân công,229.138.739.421,277.845.532.186,229138739421.0,277845532186.0
"- Chi phí khấu hao tài sản cố định dùng trong sản xuất, kinh doanh","- Chi phí khấu hao tài sản cố định dùng trong sản xuất, kinh doanh","- Chi phí khấu hao tài sản cố định dùng trong sản xuất, kinh doanh",159.869.580.742,173.035.960.549,159869580742.0,173035960549.0
- Chi phí dịch vụ mua ngoài khác,- Chi phí dịch vụ mua ngoài khác,- Chi phí dịch vụ mua ngoài khác,222.073.233.299,258.474.455.566,222073233299.0,258474455566.0
Cộng,Cộng,Cộng,1.166.688.292.559,1.350.610.053.019,1166688292559.0,1350610053019.0
